# min-bisection SDP  problem=data/G60_mb.sdp n=7000 m=7001 F0_nnz=24105  mode=deflated16 sigma=1 eta_tol=0 window=0.025 gamma=1.1 symmetrize=1  ||C||_F=1.213724e+02
# iter  pinf        dinf        gap         eta         obj_primal      obj_dual        proj_ms  cum_proj_s  deflated  eps_sym_raw  eps_sym_used
    75  1.2398e+00  1.6506e-02  5.6630e-02  1.2398e+00  +2.56192426e+03  +2.86956518e+03     43.54      3.301  0  0.000e+00  0.000e+00
   100  1.0122e+00  1.3550e-02  5.2101e-02  1.0122e+00  +2.48041517e+03  +2.75313918e+03     43.00      4.387  0  0.000e+00  0.000e+00
   125  8.7706e-01  1.1610e-02  4.8510e-02  8.7706e-01  +2.42402593e+03  +2.67124375e+03     43.61      5.471  0  0.000e+00  0.000e+00
   150  7.6788e-01  1.0286e-02  4.5850e-02  7.6788e-01  +2.38174380e+03  +2.61069409e+03     42.73      6.553  0  0.000e+00  0.000e+00
   175  6.8478e-01  9.3013e-03  4.3746e-02  6.8478e-01  +2.34832309e+03  +2.56322858e+03     42.99      7.636  0  0.000e+00  0.000e+00
   200  6.2242e-01  8.5613e-03  4.1695e-02  6.2242e-01  +2.32126038e+03  +2.52329447e+03     42.87      8.717  0  0.000e+00  0.000e+00
   225  5.7095e-01  7.9667e-03  4.0349e-02  5.7095e-01  +2.29854176e+03  +2.49186838e+03     43.36      9.802  0  0.000e+00  0.000e+00
# gate it=250 k=350 kw=175 s1=4.126e+01 s_kw/s1=4.387e-01 fired=0 clipped_neg=0 clipped_pos=0 fired_frac_last250=0.000
   250  5.4545e-01  7.4944e-03  3.9061e-02  5.4545e-01  +2.27922289e+03  +2.46455976e+03     42.84     10.884  0  0.000e+00  0.000e+00
   275  5.1867e-01  7.1338e-03  3.7724e-02  5.1867e-01  +2.26239864e+03  +2.43982499e+03     43.46     11.970  0  0.000e+00  0.000e+00
   300  4.7173e-01  6.8565e-03  3.6828e-02  4.7173e-01  +2.24771648e+03  +2.41964511e+03     43.21     13.053  0  0.000e+00  0.000e+00
   325  4.5955e-01  6.5499e-03  3.5197e-02  4.5955e-01  +2.23468338e+03  +2.39776584e+03     43.53     14.137  0  0.000e+00  0.000e+00
   350  4.4363e-01  6.3361e-03  3.4414e-02  4.4363e-01  +2.22298743e+03  +2.38148192e+03     43.64     15.221  0  0.000e+00  0.000e+00
   375  4.0070e-01  6.1558e-03  3.3357e-02  4.0070e-01  +2.21242064e+03  +2.36514620e+03     43.33     16.303  0  0.000e+00  0.000e+00
   400  4.1576e-01  5.9918e-03  3.2630e-02  4.1576e-01  +2.20283947e+03  +2.35147853e+03     43.96     17.385  0  0.000e+00  0.000e+00
   425  3.6884e-01  5.8572e-03  3.1999e-02  3.6884e-01  +2.19411616e+03  +2.33920881e+03     43.02     18.468  0  0.000e+00  0.000e+00
   450  3.5451e-01  5.7175e-03  3.1320e-02  3.5451e-01  +2.18604462e+03  +2.32744024e+03     43.52     19.548  0  0.000e+00  0.000e+00
   475  3.4422e-01  5.6199e-03  3.0685e-02  3.4422e-01  +2.17863005e+03  +2.31659539e+03     42.99     20.632  0  0.000e+00  0.000e+00
# gate it=500 k=350 kw=175 s1=6.034e+01 s_kw/s1=2.784e-01 fired=0 clipped_neg=0 clipped_pos=0 fired_frac_last250=0.000
   500  3.3988e-01  5.5038e-03  2.9928e-02  3.3988e-01  +2.17159582e+03  +2.30562015e+03     43.20     21.717  0  0.000e+00  0.000e+00
   525  3.3633e-01  5.4010e-03  2.9859e-02  3.3633e-01  +2.16519539e+03  +2.29850859e+03     42.99     22.802  0  0.000e+00  0.000e+00
   550  3.5057e-01  5.3362e-03  2.8634e-02  3.5057e-01  +2.15920439e+03  +2.28653173e+03     43.50     23.885  0  0.000e+00  0.000e+00
   575  3.3481e-01  5.2668e-03  2.8345e-02  3.3481e-01  +2.15363990e+03  +2.27932042e+03     42.65     24.969  0  0.000e+00  0.000e+00
   600  3.2881e-01  5.1929e-03  2.8283e-02  3.2881e-01  +2.14834105e+03  +2.27342823e+03     44.09     26.053  0  0.000e+00  0.000e+00
   625  3.2254e-01  5.1350e-03  2.7780e-02  3.2254e-01  +2.14326575e+03  +2.26577559e+03     42.97     27.133  0  0.000e+00  0.000e+00
   650  2.9232e-01  5.0368e-03  2.6834e-02  2.9232e-01  +2.13850056e+03  +2.25646204e+03     44.54     28.217  0  0.000e+00  0.000e+00
   675  2.7004e-01  5.0015e-03  2.6888e-02  2.7004e-01  +2.13400424e+03  +2.25196155e+03     44.07     29.305  0  0.000e+00  0.000e+00
   700  2.6024e-01  4.9412e-03  2.6467e-02  2.6024e-01  +2.12981302e+03  +2.24564494e+03     43.30     30.389  0  0.000e+00  0.000e+00
   725  2.5436e-01  4.8874e-03  2.5900e-02  2.5436e-01  +2.12575077e+03  +2.23882072e+03     44.09     31.472  0  0.000e+00  0.000e+00
# gate it=750 k=350 kw=175 s1=7.555e+01 s_kw/s1=1.599e-01 fired=0 clipped_neg=0 clipped_pos=0 fired_frac_last250=0.000
   750  2.5142e-01  4.8702e-03  2.6028e-02  2.5142e-01  +2.12187326e+03  +2.23530683e+03     43.09     32.558  0  0.000e+00  0.000e+00
   775  2.4047e-01  4.7692e-03  2.5017e-02  2.4047e-01  +2.11814471e+03  +2.22686964e+03     43.19     33.638  0  0.000e+00  0.000e+00
   800  2.4673e-01  4.7314e-03  2.4577e-02  2.4673e-01  +2.11476326e+03  +2.22135677e+03     43.09     34.717  0  0.000e+00  0.000e+00
   825  2.3638e-01  4.7332e-03  2.4938e-02  2.3638e-01  +2.11123682e+03  +2.21925733e+03     42.61     35.795  0  0.000e+00  0.000e+00
   850  2.3024e-01  4.7032e-03  2.3815e-02  2.3024e-01  +2.10815639e+03  +2.21104335e+03     43.51     36.876  0  0.000e+00  0.000e+00
   875  2.5127e-01  4.6821e-03  2.3890e-02  2.5127e-01  +2.10516425e+03  +2.20823733e+03     42.97     37.956  0  0.000e+00  0.000e+00
   900  2.5976e-01  4.6483e-03  2.3585e-02  2.5976e-01  +2.10210211e+03  +2.20367964e+03     42.74     39.034  0  0.000e+00  0.000e+00
   925  2.6220e-01  2.7234e-03  2.4453e-02  2.6220e-01  +2.09944856e+03  +2.20472214e+03     45.06     40.160  171  0.000e+00  0.000e+00
   950  2.4430e-01  2.6373e-03  2.4086e-02  2.4430e-01  +2.09665934e+03  +2.20017782e+03     44.99     41.294  169  0.000e+00  0.000e+00
   975  2.3571e-01  2.6163e-03  2.4264e-02  2.3571e-01  +2.09421905e+03  +2.19839776e+03     45.12     42.421  166  0.000e+00  0.000e+00
# gate it=1000 k=350 kw=175 s1=8.856e+01 s_kw/s1=6.821e-02 fired=1 clipped_neg=164 clipped_pos=0 fired_frac_last250=0.400
# deflate it=1000 alpha=1.279e+01 theta=8.856e+00 clipped_neg=164 clipped_pos=0
  1000  2.3221e-01  2.5516e-03  2.3485e-02  2.3221e-01  +2.09170078e+03  +2.19233661e+03     44.80     43.547  164  0.000e+00  0.000e+00
  1025  2.7771e-01  2.5201e-03  2.3369e-02  2.7771e-01  +2.08944374e+03  +2.18946291e+03     44.79     44.672  161  0.000e+00  0.000e+00
  1050  2.5623e-01  2.4742e-03  2.3287e-02  2.5623e-01  +2.08707454e+03  +2.18661942e+03     45.49     45.801  160  0.000e+00  0.000e+00
  1075  2.5244e-01  2.4508e-03  2.3201e-02  2.5244e-01  +2.08476324e+03  +2.18382024e+03     44.72     46.927  158  0.000e+00  0.000e+00
  1100  2.5439e-01  2.4044e-03  2.2867e-02  2.5439e-01  +2.08279056e+03  +2.18029575e+03     44.49     48.055  154  0.000e+00  0.000e+00
  1125  2.1055e-01  2.3751e-03  2.2695e-02  2.1055e-01  +2.08067246e+03  +2.17733244e+03     44.92     49.182  153  0.000e+00  0.000e+00
  1150  2.4917e-01  2.3122e-03  2.1975e-02  2.4917e-01  +2.07862391e+03  +2.17205548e+03     45.62     50.311  151  0.000e+00  0.000e+00
  1175  2.0738e-01  2.2875e-03  2.2287e-02  2.0738e-01  +2.07675390e+03  +2.17145748e+03     45.44     51.439  150  0.000e+00  0.000e+00
  1200  2.4254e-01  2.2643e-03  2.1725e-02  2.4254e-01  +2.07493419e+03  +2.16711468e+03     44.64     52.568  147  0.000e+00  0.000e+00
  1225  2.5290e-01  2.2210e-03  2.1655e-02  2.5290e-01  +2.07311381e+03  +2.16491152e+03     45.46     53.690  146  0.000e+00  0.000e+00
# gate it=1250 k=350 kw=175 s1=9.992e+01 s_kw/s1=2.754e-02 fired=1 clipped_neg=146 clipped_pos=0 fired_frac_last250=1.000
# deflate it=1250 alpha=1.359e+01 theta=9.992e+00 clipped_neg=146 clipped_pos=0
  1250  2.0545e-01  2.1864e-03  2.1812e-02  2.0545e-01  +2.07126395e+03  +2.16365880e+03     45.43     54.824  146  0.000e+00  0.000e+00
  1275  2.0618e-01  2.1568e-03  2.1181e-02  2.0618e-01  +2.06955692e+03  +2.15914594e+03     44.50     55.945  145  0.000e+00  0.000e+00
  1300  1.9635e-01  2.1246e-03  2.1239e-02  1.9635e-01  +2.06793239e+03  +2.15770367e+03     44.73     57.074  143  0.000e+00  0.000e+00
  1325  2.2242e-01  2.1111e-03  2.1199e-02  2.2242e-01  +2.06623938e+03  +2.15576277e+03     45.11     58.202  141  0.000e+00  0.000e+00
  1350  1.9216e-01  2.0801e-03  2.0569e-02  1.9216e-01  +2.06459171e+03  +2.15132863e+03     45.69     59.330  140  0.000e+00  0.000e+00
  1375  1.9277e-01  2.0484e-03  2.0842e-02  1.9277e-01  +2.06315477e+03  +2.15100619e+03     44.51     60.454  138  0.000e+00  0.000e+00
  1400  2.1707e-01  2.0304e-03  2.0442e-02  2.1707e-01  +2.06169465e+03  +2.14776625e+03     45.07     61.586  137  0.000e+00  0.000e+00
  1425  2.2124e-01  2.0047e-03  2.0549e-02  2.2124e-01  +2.06026291e+03  +2.14673440e+03     44.73     62.714  136  0.000e+00  0.000e+00
  1450  2.0622e-01  1.9717e-03  2.0126e-02  2.0622e-01  +2.05875272e+03  +2.14334576e+03     45.06     63.842  134  0.000e+00  0.000e+00
  1475  1.8337e-01  1.9537e-03  1.9875e-02  1.8337e-01  +2.05742112e+03  +2.14088361e+03     44.61     64.966  133  0.000e+00  0.000e+00
# gate it=1500 k=350 kw=175 s1=1.102e+02 s_kw/s1=2.363e-02 fired=1 clipped_neg=132 clipped_pos=0 fired_frac_last250=1.000
# deflate it=1500 alpha=1.517e+01 theta=1.102e+01 clipped_neg=132 clipped_pos=0
  1500  1.7739e-01  1.9293e-03  1.9958e-02  1.7739e-01  +2.05605711e+03  +2.13981669e+03     44.87     66.096  132  0.000e+00  0.000e+00
  1525  2.0863e-01  1.8939e-03  1.9598e-02  2.0863e-01  +2.05465110e+03  +2.13681693e+03     44.93     67.223  130  0.000e+00  0.000e+00
