# min-bisection SDP  problem=data/G60_mb.sdp n=7000 m=7001 F0_nnz=24105  mode=baseline16 sigma=1 eta_tol=0 window=0.025 gamma=1.1 symmetrize=1  ||C||_F=1.213724e+02
# iter  pinf        dinf        gap         eta         obj_primal      obj_dual        proj_ms  cum_proj_s  deflated  eps_sym_raw  eps_sym_used
  3525  7.4497e-02  4.7221e-03  9.3503e-03  7.4497e-02  +1.99419134e+03  +2.03184547e+03     38.38    140.508  0  0.000e+00  0.000e+00
  3550  8.3694e-02  4.7250e-03  9.3754e-03  8.3694e-02  +1.99412261e+03  +2.03187737e+03     40.99    141.499  0  0.000e+00  0.000e+00
  3575  8.1168e-02  4.7521e-03  9.6098e-03  8.1168e-02  +1.99333903e+03  +2.03203149e+03     39.49    142.487  0  0.000e+00  0.000e+00
  3600  8.5686e-02  4.7758e-03  1.0757e-02  8.5686e-02  +1.99323648e+03  +2.03659439e+03     40.46    143.477  0  0.000e+00  0.000e+00
  3625  7.7979e-02  4.7847e-03  9.0428e-03  7.7979e-02  +1.99269952e+03  +2.02907688e+03     40.95    144.460  0  0.000e+00  0.000e+00
  3650  7.2626e-02  4.8027e-03  1.0428e-02  7.2626e-02  +1.99236184e+03  +2.03436292e+03     39.62    145.453  0  0.000e+00  0.000e+00
  3675  7.1420e-02  4.8605e-03  8.9667e-03  7.1420e-02  +1.99201724e+03  +2.02807334e+03     40.02    146.439  0  0.000e+00  0.000e+00
  3700  6.7695e-02  4.8558e-03  1.0256e-02  6.7695e-02  +1.99152959e+03  +2.03281215e+03     40.70    147.425  0  0.000e+00  0.000e+00
  3725  7.3431e-02  4.8708e-03  9.0463e-03  7.3431e-02  +1.99116998e+03  +2.02753342e+03     39.33    148.409  0  0.000e+00  0.000e+00
  3750  7.0399e-02  4.8969e-03  9.3518e-03  7.0399e-02  +1.99065485e+03  +2.02824815e+03     38.50    149.402  0  0.000e+00  0.000e+00
  3775  8.0048e-02  4.8616e-03  9.5676e-03  8.0048e-02  +1.99050291e+03  +2.02896931e+03     40.55    150.384  0  0.000e+00  0.000e+00
  3800  7.2030e-02  4.8749e-03  9.7133e-03  7.2030e-02  +1.98989933e+03  +2.02894523e+03     38.04    152.022  0  0.000e+00  0.000e+00
  3825  8.1238e-02  4.8679e-03  1.0202e-02  8.1238e-02  +1.98978796e+03  +2.03081644e+03     38.53    153.004  0  0.000e+00  0.000e+00
  3850  7.3956e-02  4.8691e-03  7.9486e-03  7.3956e-02  +1.98919958e+03  +2.02108362e+03     38.43    153.992  0  0.000e+00  0.000e+00
  3875  9.0953e-02  4.8688e-03  9.8628e-03  9.0953e-02  +1.98904631e+03  +2.02868229e+03     38.23    154.982  0  0.000e+00  0.000e+00
  3900  8.2109e-02  4.8499e-03  7.6423e-03  8.2109e-02  +1.98856497e+03  +2.01920119e+03     38.70    155.960  0  0.000e+00  0.000e+00
  3925  7.4112e-02  4.8365e-03  9.6229e-03  7.4112e-02  +1.98808530e+03  +2.02672901e+03     38.43    156.946  0  0.000e+00  0.000e+00
  3950  7.2191e-02  4.8343e-03  8.7978e-03  7.2191e-02  +1.98795403e+03  +2.02325254e+03     38.91    157.937  0  0.000e+00  0.000e+00
  3975  7.0429e-02  4.8174e-03  8.3128e-03  7.0429e-02  +1.98738602e+03  +2.02071293e+03     40.17    158.922  0  0.000e+00  0.000e+00
  4000  6.5825e-02  4.8266e-03  8.9059e-03  6.5825e-02  +1.98726153e+03  +2.02298525e+03     38.41    159.908  0  0.000e+00  0.000e+00
  4025  6.3655e-02  4.7846e-03  7.1209e-03  6.3655e-02  +1.98682393e+03  +2.01532983e+03     39.78    160.902  0  0.000e+00  0.000e+00
  4050  5.4855e-02  4.8009e-03  9.0965e-03  5.4855e-02  +1.98644347e+03  +2.02292383e+03     38.59    161.890  0  0.000e+00  0.000e+00
  4075  6.2547e-02  4.7999e-03  8.1702e-03  6.2547e-02  +1.98616492e+03  +2.01889505e+03     38.62    162.881  0  0.000e+00  0.000e+00
  4100  6.7159e-02  4.7739e-03  8.3259e-03  6.7159e-02  +1.98596940e+03  +2.01932552e+03     39.92    163.861  0  0.000e+00  0.000e+00
  4125  6.8147e-02  4.7847e-03  7.6657e-03  6.8147e-02  +1.98546616e+03  +2.01614901e+03     38.73    164.851  0  0.000e+00  0.000e+00
  4150  7.4103e-02  4.7668e-03  8.9174e-03  7.4103e-02  +1.98526930e+03  +2.02100357e+03     38.25    165.838  0  0.000e+00  0.000e+00
  4175  8.3903e-02  4.7524e-03  7.1690e-03  8.3903e-02  +1.98494653e+03  +2.01361933e+03     39.98    166.822  0  0.000e+00  0.000e+00
  4200  6.8477e-02  4.7654e-03  8.1516e-03  6.8477e-02  +1.98450553e+03  +2.01713333e+03     41.41    167.806  0  0.000e+00  0.000e+00
  4225  7.1420e-02  4.7586e-03  8.3437e-03  7.1420e-02  +1.98420281e+03  +2.01760096e+03     41.06    168.789  0  0.000e+00  0.000e+00
  4250  8.0885e-02  4.7294e-03  8.5600e-03  8.0885e-02  +1.98403426e+03  +2.01830276e+03     39.97    169.779  0  0.000e+00  0.000e+00
  4275  6.6825e-02  4.7212e-03  6.6427e-03  6.6825e-02  +1.98378800e+03  +2.01032631e+03     39.91    170.768  0  0.000e+00  0.000e+00
  4300  6.4284e-02  4.7007e-03  7.7481e-03  6.4284e-02  +1.98327448e+03  +2.01425545e+03     38.75    171.755  0  0.000e+00  0.000e+00
  4325  6.6797e-02  4.7272e-03  7.3473e-03  6.6797e-02  +1.98310310e+03  +2.01246704e+03     39.31    172.743  0  0.000e+00  0.000e+00
  4350  5.9142e-02  4.7266e-03  6.4099e-03  5.9142e-02  +1.98266728e+03  +2.00825526e+03     40.46    173.730  0  0.000e+00  0.000e+00
  4375  6.3676e-02  4.7063e-03  6.8013e-03  6.3676e-02  +1.98248130e+03  +2.00963956e+03     38.57    174.716  0  0.000e+00  0.000e+00
  4400  8.0037e-02  4.6928e-03  6.5436e-03  8.0037e-02  +1.98201612e+03  +2.00813268e+03     38.72    175.704  0  0.000e+00  0.000e+00
  4425  7.6379e-02  4.6903e-03  6.7231e-03  7.6379e-02  +1.98181484e+03  +2.00864967e+03     40.62    176.691  0  0.000e+00  0.000e+00
  4450  8.2494e-02  4.6789e-03  6.6926e-03  8.2494e-02  +1.98142416e+03  +2.00813147e+03     39.08    177.674  0  0.000e+00  0.000e+00
  4475  9.1399e-02  4.6818e-03  7.3224e-03  9.1399e-02  +1.98123221e+03  +2.01046855e+03     38.20    178.661  0  0.000e+00  0.000e+00
  4500  9.5759e-02  4.6779e-03  6.8370e-03  9.5759e-02  +1.98093087e+03  +2.00821144e+03     38.77    179.653  0  0.000e+00  0.000e+00
  4525  1.0587e-01  4.6795e-03  7.7397e-03  1.0587e-01  +1.98065306e+03  +2.01155951e+03     38.63    180.646  0  0.000e+00  0.000e+00
  4550  1.0878e-01  4.7119e-03  5.5190e-03  1.0878e-01  +1.98041920e+03  +2.00240575e+03     39.28    181.634  0  0.000e+00  0.000e+00
  4575  1.1905e-01  4.6810e-03  7.3935e-03  1.1905e-01  +1.97980742e+03  +2.00930837e+03     39.49    182.624  0  0.000e+00  0.000e+00
  4600  1.2154e-01  4.6784e-03  7.7947e-03  1.2154e-01  +1.97984910e+03  +2.01096389e+03     40.11    183.620  0  0.000e+00  0.000e+00
  4625  1.2597e-01  4.6834e-03  6.6957e-03  1.2597e-01  +1.97956260e+03  +2.00625709e+03     40.60    184.606  0  0.000e+00  0.000e+00
  4650  1.3081e-01  4.6896e-03  6.6409e-03  1.3081e-01  +1.97923625e+03  +2.00570667e+03     40.55    185.593  0  0.000e+00  0.000e+00
  4675  1.2477e-01  4.6875e-03  6.3927e-03  1.2477e-01  +1.97900193e+03  +2.00447334e+03     38.15    186.578  0  0.000e+00  0.000e+00
  4700  1.2067e-01  4.7021e-03  6.7811e-03  1.2067e-01  +1.97859441e+03  +2.00561862e+03     38.63    187.569  0  0.000e+00  0.000e+00
  4725  1.3161e-01  4.7141e-03  6.2877e-03  1.3161e-01  +1.97850936e+03  +2.00355365e+03     39.12    188.563  0  0.000e+00  0.000e+00
  4750  1.3461e-01  4.7502e-03  6.5066e-03  1.3461e-01  +1.97808858e+03  +2.00400512e+03     38.83    189.552  0  0.000e+00  0.000e+00
  4775  1.3436e-01  4.7438e-03  6.7504e-03  1.3436e-01  +1.97797393e+03  +2.00486642e+03     40.42    190.535  0  0.000e+00  0.000e+00
  4800  1.2696e-01  4.7491e-03  5.4762e-03  1.2696e-01  +1.97765936e+03  +1.99944411e+03     38.82    191.520  0  0.000e+00  0.000e+00
  4825  1.3114e-01  4.7424e-03  6.8512e-03  1.3114e-01  +1.97729926e+03  +2.00458675e+03     38.87    192.496  0  0.000e+00  0.000e+00
  4850  1.4110e-01  4.7493e-03  6.2445e-03  1.4110e-01  +1.97724615e+03  +2.00210152e+03     38.57    193.486  0  0.000e+00  0.000e+00
  4875  1.3551e-01  4.7556e-03  7.3716e-03  1.3551e-01  +1.97688087e+03  +2.00625031e+03     38.51    194.582  0  0.000e+00  0.000e+00
  4900  1.3621e-01  4.7712e-03  7.0448e-03  1.3621e-01  +1.97663776e+03  +2.00469239e+03     38.38    195.575  0  0.000e+00  0.000e+00
  4925  1.3441e-01  4.7834e-03  6.4844e-03  1.3441e-01  +1.97634129e+03  +2.00214582e+03     38.26    196.564  0  0.000e+00  0.000e+00
  4950  1.2769e-01  4.7543e-03  6.6483e-03  1.2769e-01  +1.97616309e+03  +2.00262199e+03     38.28    197.552  0  0.000e+00  0.000e+00
  4975  1.3012e-01  4.7777e-03  5.8322e-03  1.3012e-01  +1.97595543e+03  +1.99914500e+03     38.72    198.533  0  0.000e+00  0.000e+00
  5000  1.3189e-01  4.7646e-03  5.7368e-03  1.3189e-01  +1.97564844e+03  +1.99845284e+03     38.26    199.520  0  0.000e+00  0.000e+00
  5025  1.4063e-01  4.7696e-03  5.7815e-03  1.4063e-01  +1.97534931e+03  +1.99832876e+03     38.73    200.499  0  0.000e+00  0.000e+00
  5050  1.3628e-01  4.7339e-03  6.3634e-03  1.3628e-01  +1.97517374e+03  +2.00047857e+03     38.29    201.546  0  0.000e+00  0.000e+00
  5075  1.4017e-01  4.7577e-03  5.4155e-03  1.4017e-01  +1.97489758e+03  +1.99640973e+03     39.78    202.535  0  0.000e+00  0.000e+00
  5100  1.3515e-01  4.7653e-03  6.1875e-03  1.3515e-01  +1.97460587e+03  +1.99919994e+03     38.23    203.516  0  0.000e+00  0.000e+00
  5125  1.4070e-01  4.7571e-03  5.1637e-03  1.4070e-01  +1.97455530e+03  +1.99505824e+03     40.61    204.501  0  0.000e+00  0.000e+00
  5150  1.3558e-01  4.7643e-03  6.1656e-03  1.3558e-01  +1.97409852e+03  +1.99859877e+03     40.91    205.494  0  0.000e+00  0.000e+00
  5175  1.3774e-01  4.7595e-03  5.1134e-03  1.3774e-01  +1.97402849e+03  +1.99432552e+03     39.54    206.488  0  0.000e+00  0.000e+00
  5200  1.3391e-01  4.7873e-03  5.1299e-03  1.3391e-01  +1.97359485e+03  +1.99395322e+03     38.54    207.476  0  0.000e+00  0.000e+00
  5225  1.4249e-01  4.7927e-03  6.1311e-03  1.4249e-01  +1.97346989e+03  +1.99782446e+03     40.19    208.465  0  0.000e+00  0.000e+00
  5250  1.3097e-01  4.8004e-03  5.2932e-03  1.3097e-01  +1.97324235e+03  +1.99424827e+03     40.05    209.450  0  0.000e+00  0.000e+00
  5275  1.3881e-01  4.8105e-03  6.8576e-03  1.3881e-01  +1.97295438e+03  +2.00020751e+03     40.23    210.443  0  0.000e+00  0.000e+00
  5300  1.3544e-01  4.8178e-03  5.8823e-03  1.3544e-01  +1.97282586e+03  +1.99617876e+03     39.22    211.433  0  0.000e+00  0.000e+00
  5325  1.3472e-01  4.8410e-03  5.0111e-03  1.3472e-01  +1.97244629e+03  +1.99231930e+03     38.75    212.421  0  0.000e+00  0.000e+00
  5350  1.3488e-01  4.8398e-03  6.8205e-03  1.3488e-01  +1.97221709e+03  +1.99931189e+03     39.90    213.400  0  0.000e+00  0.000e+00
  5375  1.4183e-01  4.8267e-03  5.2450e-03  1.4183e-01  +1.97208458e+03  +1.99288599e+03     38.58    214.406  0  0.000e+00  0.000e+00
  5400  1.4097e-01  4.8733e-03  5.8113e-03  1.4097e-01  +1.97182283e+03  +1.99488038e+03     39.86    215.394  0  0.000e+00  0.000e+00
  5425  1.2568e-01  4.8858e-03  6.8417e-03  1.2568e-01  +1.97153478e+03  +1.99870466e+03     40.23    216.380  0  0.000e+00  0.000e+00
  5450  1.3458e-01  4.9132e-03  5.3374e-03  1.3458e-01  +1.97140136e+03  +1.99256402e+03     40.27    217.369  0  0.000e+00  0.000e+00
  5475  1.3303e-01  4.9395e-03  5.6928e-03  1.3303e-01  +1.97101181e+03  +1.99358738e+03     38.84    218.360  0  0.000e+00  0.000e+00
  5500  1.3193e-01  4.9592e-03  5.8940e-03  1.3193e-01  +1.97091777e+03  +1.99429461e+03     40.31    219.347  0  0.000e+00  0.000e+00
  5525  1.4012e-01  4.9760e-03  4.9539e-03  1.4012e-01  +1.97076371e+03  +1.99039187e+03     40.17    220.343  0  0.000e+00  0.000e+00
  5550  1.3162e-01  4.9489e-03  5.7099e-03  1.3162e-01  +1.97049260e+03  +1.99313000e+03     40.84    221.337  0  0.000e+00  0.000e+00
  5575  1.3659e-01  4.9745e-03  5.6586e-03  1.3659e-01  +1.97023829e+03  +1.99266837e+03     38.56    222.323  0  0.000e+00  0.000e+00
  5600  1.4023e-01  4.9691e-03  5.2909e-03  1.4023e-01  +1.97012784e+03  +1.99109141e+03     39.81    223.304  0  0.000e+00  0.000e+00
  5625  1.3573e-01  4.9628e-03  5.7061e-03  1.3573e-01  +1.96983265e+03  +1.99244760e+03     39.33    224.289  0  0.000e+00  0.000e+00
  5650  1.4059e-01  4.9438e-03  4.6060e-03  1.4059e-01  +1.96980371e+03  +1.98803808e+03     39.06    225.277  0  0.000e+00  0.000e+00
  5675  1.3821e-01  4.9707e-03  5.4055e-03  1.3821e-01  +1.96942790e+03  +1.99084069e+03     39.87    226.257  0  0.000e+00  0.000e+00
  5700  1.3604e-01  4.9025e-03  4.5565e-03  1.3604e-01  +1.96940130e+03  +1.98743521e+03     40.00    227.252  0  0.000e+00  0.000e+00
  5725  1.3212e-01  4.9580e-03  4.2788e-03  1.3212e-01  +1.96892313e+03  +1.98584902e+03     38.90    228.245  0  0.000e+00  0.000e+00
  5750  1.3253e-01  4.9448e-03  5.1942e-03  1.3253e-01  +1.96894977e+03  +1.98951620e+03     39.87    229.229  0  0.000e+00  0.000e+00
  5775  1.3969e-01  4.9412e-03  3.5942e-03  1.3969e-01  +1.96867763e+03  +1.98288390e+03     39.37    230.221  0  0.000e+00  0.000e+00
  5800  1.3487e-01  4.9284e-03  4.1330e-03  1.3487e-01  +1.96840313e+03  +1.98474576e+03     39.15    231.215  0  0.000e+00  0.000e+00
  5825  1.3961e-01  4.9416e-03  3.4257e-03  1.3961e-01  +1.96827127e+03  +1.98180664e+03     39.73    232.206  0  0.000e+00  0.000e+00
  5850  1.3433e-01  4.9286e-03  3.9497e-03  1.3433e-01  +1.96794266e+03  +1.98355388e+03     40.77    233.194  0  0.000e+00  0.000e+00
  5875  1.3101e-01  4.9542e-03  4.0878e-03  1.3101e-01  +1.96785357e+03  +1.98401208e+03     39.79    234.180  0  0.000e+00  0.000e+00
  5900  1.3996e-01  4.9088e-03  3.0757e-03  1.3996e-01  +1.96761980e+03  +1.97976403e+03     40.67    235.166  0  0.000e+00  0.000e+00
  5925  1.3254e-01  4.9190e-03  5.0837e-03  1.3254e-01  +1.96743939e+03  +1.98755046e+03     39.40    236.153  0  0.000e+00  0.000e+00
  5950  1.2365e-01  4.9157e-03  2.2404e-03  1.2365e-01  +1.96725920e+03  +1.97609602e+03     40.87    237.141  0  0.000e+00  0.000e+00
  5975  1.3819e-01  4.9052e-03  1.8492e-03  1.3819e-01  +1.96690001e+03  +1.97418981e+03     40.33    238.130  0  0.000e+00  0.000e+00
  6000  1.2992e-01  4.9126e-03  4.1552e-03  1.2992e-01  +1.96666612e+03  +1.98308226e+03     39.90    239.123  0  0.000e+00  0.000e+00
  6025  1.3235e-01  4.9265e-03  3.2146e-03  1.3235e-01  +1.96668013e+03  +1.97936825e+03     38.17    240.109  0  0.000e+00  0.000e+00
  6050  1.2500e-01  4.9638e-03  4.3594e-03  1.2500e-01  +1.96634178e+03  +1.98356533e+03     38.56    241.098  0  0.000e+00  0.000e+00
  6075  1.2450e-01  4.9682e-03  3.8568e-03  1.2450e-01  +1.96627698e+03  +1.98150654e+03     39.79    242.089  0  0.000e+00  0.000e+00
  6100  1.2347e-01  4.9638e-03  3.0720e-03  1.2347e-01  +1.96595958e+03  +1.97807877e+03     39.73    243.074  0  0.000e+00  0.000e+00
  6125  1.3657e-01  4.9649e-03  4.1106e-03  1.3657e-01  +1.96586324e+03  +1.98209583e+03     38.98    244.060  0  0.000e+00  0.000e+00
  6150  1.2994e-01  4.9819e-03  2.4892e-03  1.2994e-01  +1.96571006e+03  +1.97552305e+03     38.37    245.048  0  0.000e+00  0.000e+00
  6175  1.3783e-01  4.9752e-03  3.5721e-03  1.3783e-01  +1.96539594e+03  +1.97949103e+03     40.00    246.040  0  0.000e+00  0.000e+00
  6200  1.3383e-01  4.9846e-03  3.6974e-03  1.3383e-01  +1.96539427e+03  +1.97998571e+03     39.72    247.027  0  0.000e+00  0.000e+00
  6225  1.2999e-01  4.9935e-03  3.9523e-03  1.2999e-01  +1.96503627e+03  +1.98063469e+03     39.03    248.001  0  0.000e+00  0.000e+00
  6250  1.3061e-01  5.0050e-03  3.1804e-03  1.3061e-01  +1.96504903e+03  +1.97759140e+03     38.85    249.067  0  0.000e+00  0.000e+00
  6275  1.3610e-01  5.0397e-03  3.0208e-03  1.3610e-01  +1.96472655e+03  +1.97663575e+03     38.33    250.069  0  0.000e+00  0.000e+00
  6300  1.3695e-01  5.0079e-03  4.0776e-03  1.3695e-01  +1.96457683e+03  +1.98066790e+03     40.61    251.052  0  0.000e+00  0.000e+00
  6325  1.2972e-01  5.0049e-03  2.9302e-03  1.2972e-01  +1.96447999e+03  +1.97602925e+03     38.67    252.040  0  0.000e+00  0.000e+00
  6350  1.2316e-01  4.9551e-03  4.0839e-03  1.2316e-01  +1.96416980e+03  +1.98028282e+03     38.60    253.023  0  0.000e+00  0.000e+00
  6375  1.2985e-01  4.9432e-03  4.3568e-03  1.2985e-01  +1.96412158e+03  +1.98131531e+03     39.84    254.007  0  0.000e+00  0.000e+00
  6400  1.2821e-01  4.9165e-03  2.7114e-03  1.2821e-01  +1.96386984e+03  +1.97455134e+03     38.02    254.995  0  0.000e+00  0.000e+00
  6425  1.3915e-01  4.8984e-03  4.1881e-03  1.3915e-01  +1.96367273e+03  +1.98019410e+03     39.68    255.975  0  0.000e+00  0.000e+00
  6450  1.2867e-01  4.8590e-03  2.3644e-03  1.2867e-01  +1.96368573e+03  +1.97299616e+03     38.64    256.960  0  0.000e+00  0.000e+00
  6475  1.3753e-01  4.8407e-03  2.7372e-03  1.3753e-01  +1.96330053e+03  +1.97408079e+03     38.27    257.949  0  0.000e+00  0.000e+00
  6500  1.3174e-01  4.8423e-03  3.8575e-03  1.3174e-01  +1.96325691e+03  +1.97846582e+03     39.25    258.939  0  0.000e+00  0.000e+00
  6525  1.2616e-01  4.8249e-03  1.8316e-03  1.2616e-01  +1.96298130e+03  +1.97018694e+03     40.72    259.928  0  0.000e+00  0.000e+00
  6550  1.2755e-01  4.8538e-03  2.5278e-03  1.2755e-01  +1.96275607e+03  +1.97270683e+03     38.78    260.911  0  0.000e+00  0.000e+00
  6575  1.3204e-01  4.8306e-03  2.9228e-03  1.3204e-01  +1.96275084e+03  +1.97426069e+03     38.85    261.898  0  0.000e+00  0.000e+00
  6600  1.3308e-01  4.8369e-03  7.6071e-04  1.3308e-01  +1.96256981e+03  +1.96555875e+03     39.65    262.891  0  0.000e+00  0.000e+00
  6625  1.2483e-01  4.8611e-03  2.4658e-03  1.2483e-01  +1.96221446e+03  +1.97191761e+03     40.22    263.879  0  0.000e+00  0.000e+00
  6650  1.2101e-01  4.8399e-03  1.6362e-03  1.2101e-01  +1.96231714e+03  +1.96875073e+03     39.34    264.872  0  0.000e+00  0.000e+00
  6675  1.2195e-01  4.8662e-03  2.7899e-03  1.2195e-01  +1.96177425e+03  +1.97275380e+03     39.01    265.865  0  0.000e+00  0.000e+00
  6700  1.3011e-01  4.8387e-03  3.5469e-03  1.3011e-01  +1.96197407e+03  +1.97594493e+03     41.66    266.859  0  0.000e+00  0.000e+00
  6725  1.3130e-01  4.8510e-03  2.5541e-03  1.3130e-01  +1.96160626e+03  +1.97165459e+03     43.69    268.522  0  0.000e+00  0.000e+00
  6750  1.2707e-01  4.8357e-03  4.1727e-03  1.2707e-01  +1.96155895e+03  +1.97800167e+03     40.74    269.505  0  0.000e+00  0.000e+00
  6775  1.3167e-01  4.8571e-03  3.1656e-03  1.3167e-01  +1.96146596e+03  +1.97392693e+03     40.13    270.490  0  0.000e+00  0.000e+00
  6800  1.3351e-01  4.8429e-03  1.8463e-03  1.3351e-01  +1.96125762e+03  +1.96851484e+03     39.98    271.467  0  0.000e+00  0.000e+00
  6825  1.3285e-01  4.8289e-03  3.0763e-03  1.3285e-01  +1.96108570e+03  +1.97319168e+03     38.91    272.447  0  0.000e+00  0.000e+00
  6850  1.1925e-01  4.8547e-03  2.0956e-03  1.1925e-01  +1.96104472e+03  +1.96928339e+03     38.21    273.435  0  0.000e+00  0.000e+00
  6875  1.2190e-01  4.8296e-03  2.5684e-03  1.2190e-01  +1.96065621e+03  +1.97075627e+03     38.61    274.427  0  0.000e+00  0.000e+00
  6900  1.2409e-01  4.8478e-03  9.4002e-04  1.2409e-01  +1.96068848e+03  +1.96437907e+03     40.69    275.415  0  0.000e+00  0.000e+00
  6925  1.3208e-01  4.8341e-03  1.7836e-03  1.3208e-01  +1.96040294e+03  +1.96741049e+03     38.09    276.395  0  0.000e+00  0.000e+00
  6950  1.1781e-01  4.8414e-03  2.1068e-03  1.1781e-01  +1.96028081e+03  +1.96856006e+03     38.27    277.387  0  0.000e+00  0.000e+00
  6975  1.3265e-01  4.8175e-03  1.5174e-03  1.3265e-01  +1.96004734e+03  +1.96600636e+03     39.34    278.373  0  0.000e+00  0.000e+00
  7000  1.2810e-01  4.8122e-03  2.9041e-03  1.2810e-01  +1.95994465e+03  +1.97136443e+03     40.98    279.362  0  0.000e+00  0.000e+00
  7025  1.2348e-01  4.8127e-03  2.9704e-03  1.2348e-01  +1.95983371e+03  +1.97151447e+03     39.56    280.347  0  0.000e+00  0.000e+00
  7050  1.1903e-01  4.8058e-03  1.7010e-03  1.1903e-01  +1.95965975e+03  +1.96633952e+03     39.25    281.336  0  0.000e+00  0.000e+00
  7075  1.2501e-01  4.7911e-03  2.9326e-03  1.2501e-01  +1.95945996e+03  +1.97098937e+03     40.80    282.323  0  0.000e+00  0.000e+00
  7100  1.1749e-01  4.8308e-03  1.8605e-03  1.1749e-01  +1.95949375e+03  +1.96680045e+03     40.29    283.307  0  0.000e+00  0.000e+00
  7125  1.1540e-01  4.8216e-03  2.3638e-03  1.1540e-01  +1.95908925e+03  +1.96837535e+03     39.98    284.291  0  0.000e+00  0.000e+00
  7150  1.2311e-01  4.8076e-03  2.5531e-03  1.2311e-01  +1.95916846e+03  +1.96920037e+03     40.62    285.274  0  0.000e+00  0.000e+00
  7175  1.1972e-01  4.7874e-03  2.9205e-03  1.1972e-01  +1.95880335e+03  +1.97028129e+03     39.08    286.257  0  0.000e+00  0.000e+00
  7200  1.2026e-01  4.8016e-03  2.8161e-03  1.2026e-01  +1.95890100e+03  +1.96996789e+03     39.04    287.245  0  0.000e+00  0.000e+00
  7225  1.1687e-01  4.7547e-03  1.9574e-03  1.1687e-01  +1.95858648e+03  +1.96627083e+03     39.92    288.228  0  0.000e+00  0.000e+00
  7250  1.1827e-01  4.7322e-03  2.4323e-03  1.1827e-01  +1.95853789e+03  +1.96809103e+03     38.92    289.217  0  0.000e+00  0.000e+00
  7275  1.1349e-01  4.7450e-03  1.3282e-03  1.1349e-01  +1.95836558e+03  +1.96357589e+03     41.13    290.201  0  0.000e+00  0.000e+00
  7300  1.1547e-01  4.7305e-03  1.2366e-03  1.1547e-01  +1.95819483e+03  +1.96304506e+03     39.15    291.184  0  0.000e+00  0.000e+00
  7325  1.1359e-01  4.7350e-03  1.6568e-03  1.1359e-01  +1.95808022e+03  +1.96458081e+03     38.83    292.171  0  0.000e+00  0.000e+00
  7350  1.2068e-01  4.7042e-03  3.1111e-04  1.2068e-01  +1.95800073e+03  +1.95921974e+03     39.08    293.149  0  0.000e+00  0.000e+00
  7375  1.2499e-01  4.7276e-03  6.1116e-05  1.2499e-01  +1.95775796e+03  +1.95751861e+03     38.50    294.136  0  0.000e+00  0.000e+00
  7400  1.3041e-01  4.7277e-03  1.2740e-04  1.3041e-01  +1.95766209e+03  +1.95716321e+03     38.37    295.128  0  0.000e+00  0.000e+00
  7425  1.2721e-01  4.7499e-03  9.7950e-04  1.2721e-01  +1.95749038e+03  +1.96132986e+03     40.37    296.113  0  0.000e+00  0.000e+00
  7450  1.2057e-01  4.7577e-03  4.9363e-04  1.2057e-01  +1.95736477e+03  +1.95929867e+03     40.53    297.106  0  0.000e+00  0.000e+00
  7475  1.0767e-01  4.7572e-03  6.4836e-04  1.0767e-01  +1.95711173e+03  +1.95965186e+03     38.71    298.089  0  0.000e+00  0.000e+00
  7500  1.2027e-01  4.7573e-03  5.9242e-04  1.2027e-01  +1.95707720e+03  +1.95939800e+03     39.04    299.078  0  0.000e+00  0.000e+00
  7525  1.2551e-01  4.7675e-03  5.9506e-04  1.2551e-01  +1.95697149e+03  +1.95464324e+03     38.69    300.072  0  0.000e+00  0.000e+00
  7550  1.0493e-01  4.7648e-03  1.4395e-05  1.0493e-01  +1.95662352e+03  +1.95667987e+03     38.55    301.060  0  0.000e+00  0.000e+00
  7575  1.2322e-01  4.7491e-03  1.1037e-03  1.2322e-01  +1.95660339e+03  +1.96092812e+03     39.01    302.041  0  0.000e+00  0.000e+00
  7600  1.1755e-01  4.7477e-03  9.0338e-04  1.1755e-01  +1.95646110e+03  +1.96000006e+03     38.77    303.031  0  0.000e+00  0.000e+00
  7625  1.2955e-01  4.7666e-03  1.1189e-03  1.2955e-01  +1.95639776e+03  +1.96078199e+03     38.66    304.019  0  0.000e+00  0.000e+00
  7650  1.2255e-01  4.7616e-03  1.0781e-03  1.2255e-01  +1.95621662e+03  +1.96044036e+03     38.99    305.008  0  0.000e+00  0.000e+00
  7675  1.1407e-01  4.8089e-03  1.8415e-03  1.1407e-01  +1.95599189e+03  +1.96321078e+03     39.09    305.993  0  0.000e+00  0.000e+00
  7700  1.2368e-01  4.7797e-03  1.4863e-04  1.2368e-01  +1.95608406e+03  +1.95550253e+03     39.78    306.985  0  0.000e+00  0.000e+00
  7725  1.1487e-01  4.8013e-03  6.8170e-04  1.1487e-01  +1.95571040e+03  +1.95837933e+03     38.50    307.971  0  0.000e+00  0.000e+00
  7750  1.1067e-01  4.8447e-03  3.2078e-04  1.1067e-01  +1.95571992e+03  +1.95697534e+03     39.23    308.957  0  0.000e+00  0.000e+00
  7775  1.1712e-01  4.8088e-03  3.0032e-04  1.1712e-01  +1.95544859e+03  +1.95427410e+03     40.46    309.949  0  0.000e+00  0.000e+00
  7800  1.1810e-01  4.8151e-03  1.8617e-03  1.1810e-01  +1.95530504e+03  +1.96260087e+03     39.43    311.012  0  0.000e+00  0.000e+00
