# max-cut SDP  problem=data/G55mc.sdp n=5000 m=5000 F0_nnz=17467  mode=deflated16 sigma=1 eta_tol=0 window=0.025 gamma=1.1 symmetrize=1  ||C||_F=2.094541e+02
# iter  pinf        dinf        gap         eta         obj_primal      obj_dual        proj_ms  cum_proj_s  deflated  eps_sym_raw  eps_sym_used
# gate it=250 k=250 kw=125 s1=6.203e+01 s_kw/s1=2.669e-01 fired=0 clipped_neg=0 clipped_pos=0 fired_frac_last250=0.000
   250  1.3772e-03  4.5087e-03  4.6566e-03  4.6566e-03  -2.17516072e+04  -2.15499641e+04     20.14      5.185  0  0.000e+00  0.000e+00
   275  1.3671e-03  4.2807e-03  4.5361e-03  4.5361e-03  -2.17715141e+04  -2.15748856e+04     20.06      5.691  0  0.000e+00  0.000e+00
   300  1.4129e-03  4.0761e-03  4.3407e-03  4.3407e-03  -2.17864533e+04  -2.15981277e+04     20.59      6.200  0  0.000e+00  0.000e+00
   325  1.4620e-03  3.8974e-03  4.1941e-03  4.1941e-03  -2.17994683e+04  -2.16173701e+04     20.06      6.705  0  0.000e+00  0.000e+00
   350  1.4677e-03  3.7771e-03  4.1036e-03  4.1036e-03  -2.18117691e+04  -2.16334844e+04     20.19      7.210  0  0.000e+00  0.000e+00
   375  1.4625e-03  3.6230e-03  3.8855e-03  3.8855e-03  -2.18202831e+04  -2.16513710e+04     20.41      7.717  0  0.000e+00  0.000e+00
   400  1.5002e-03  3.5535e-03  3.6963e-03  3.6963e-03  -2.18304430e+04  -2.16696484e+04     20.08      8.222  0  0.000e+00  0.000e+00
   425  1.5691e-03  3.4920e-03  3.6673e-03  3.6673e-03  -2.18418534e+04  -2.16822324e+04     20.32      8.728  0  0.000e+00  0.000e+00
   450  1.1227e-03  2.7195e-03  3.4913e-03  3.4913e-03  -2.18472181e+04  -2.16951935e+04     20.72      9.239  124  0.000e+00  0.000e+00
   475  7.9044e-04  2.5813e-03  3.3678e-03  3.3678e-03  -2.18568108e+04  -2.17100810e+04     20.67      9.761  120  0.000e+00  0.000e+00
# gate it=500 k=250 kw=125 s1=9.139e+01 s_kw/s1=6.653e-02 fired=1 clipped_neg=117 clipped_pos=0 fired_frac_last250=0.228
# deflate it=500 alpha=1.273e+01 theta=9.139e+00 clipped_neg=117 clipped_pos=0
   500  6.5702e-04  2.5217e-03  3.4196e-03  3.4196e-03  -2.18622780e+04  -2.17132620e+04     20.74     10.284  117  0.000e+00  0.000e+00
   525  6.6279e-04  2.4321e-03  3.3092e-03  3.3092e-03  -2.18692676e+04  -2.17250041e+04     20.80     10.806  114  0.000e+00  0.000e+00
   550  6.5346e-04  2.3584e-03  3.1886e-03  3.1886e-03  -2.18744520e+04  -2.17353927e+04     20.92     11.333  112  0.000e+00  0.000e+00
   575  6.6575e-04  2.2784e-03  3.1893e-03  3.1893e-03  -2.18824093e+04  -2.17432723e+04     20.79     11.857  109  0.000e+00  0.000e+00
   600  6.3107e-04  2.2114e-03  3.0854e-03  3.0854e-03  -2.18857801e+04  -2.17511418e+04     20.93     12.382  106  0.000e+00  0.000e+00
   625  6.4028e-04  2.1649e-03  3.0967e-03  3.0967e-03  -2.18921669e+04  -2.17569965e+04     21.28     12.905  102  0.000e+00  0.000e+00
   650  6.3647e-04  2.0999e-03  2.9546e-03  2.9546e-03  -2.18949829e+04  -2.17659789e+04     20.83     13.428  100  0.000e+00  0.000e+00
   675  6.5061e-04  2.0541e-03  2.9660e-03  2.9660e-03  -2.19024888e+04  -2.17729450e+04     20.70     13.953  98  0.000e+00  0.000e+00
   700  6.5338e-04  1.9862e-03  2.8932e-03  2.8932e-03  -2.19055789e+04  -2.17791851e+04     20.74     14.475  96  0.000e+00  0.000e+00
   725  6.6068e-04  1.9486e-03  2.8915e-03  2.8915e-03  -2.19105121e+04  -2.17841659e+04     20.72     14.996  95  0.000e+00  0.000e+00
# gate it=750 k=250 kw=125 s1=1.141e+02 s_kw/s1=4.646e-02 fired=1 clipped_neg=94 clipped_pos=0 fired_frac_last250=1.000
# deflate it=750 alpha=1.498e+01 theta=1.141e+01 clipped_neg=94 clipped_pos=0
   750  6.3108e-04  1.8986e-03  2.8971e-03  2.8971e-03  -2.19132820e+04  -2.17866739e+04     21.50     15.523  94  0.000e+00  0.000e+00
   775  6.1782e-04  1.8717e-03  2.7563e-03  2.7563e-03  -2.19163184e+04  -2.17958300e+04     20.74     16.047  92  0.000e+00  0.000e+00
   800  6.6317e-04  1.8327e-03  2.7966e-03  2.7966e-03  -2.19215390e+04  -2.17992682e+04     20.76     16.569  89  0.000e+00  0.000e+00
   825  6.4594e-04  1.7768e-03  2.7282e-03  2.7282e-03  -2.19242664e+04  -2.18049596e+04     21.13     17.091  88  0.000e+00  0.000e+00
   850  6.6284e-04  1.7373e-03  2.5261e-03  2.5261e-03  -2.19270034e+04  -2.18165015e+04     21.47     17.616  87  0.000e+00  0.000e+00
   875  6.8018e-04  1.6976e-03  2.6919e-03  2.6919e-03  -2.19334869e+04  -2.18157145e+04     20.78     18.139  85  0.000e+00  0.000e+00
   900  6.6260e-04  1.6690e-03  2.5381e-03  2.5381e-03  -2.19322923e+04  -2.18212395e+04     20.72     18.661  85  0.000e+00  0.000e+00
   925  6.4810e-04  1.6477e-03  2.5258e-03  2.5258e-03  -2.19362599e+04  -2.18257236e+04     20.71     19.183  83  0.000e+00  0.000e+00
   950  6.5503e-04  1.5867e-03  2.4758e-03  2.4758e-03  -2.19405648e+04  -2.18321897e+04     21.12     19.707  82  0.000e+00  0.000e+00
   975  6.5856e-04  1.5816e-03  2.4992e-03  2.4992e-03  -2.19407640e+04  -2.18313648e+04     21.18     20.232  81  0.000e+00  0.000e+00
# gate it=1000 k=250 kw=125 s1=1.333e+02 s_kw/s1=3.899e-02 fired=1 clipped_neg=80 clipped_pos=0 fired_frac_last250=1.000
# deflate it=1000 alpha=1.806e+01 theta=1.333e+01 clipped_neg=80 clipped_pos=0
  1000  6.3315e-04  1.5606e-03  2.4382e-03  2.4382e-03  -2.19447312e+04  -2.18379791e+04     20.76     20.756  80  0.000e+00  0.000e+00
  1025  6.5637e-04  1.5202e-03  2.4959e-03  2.4959e-03  -2.19486657e+04  -2.18393737e+04     20.72     21.278  78  0.000e+00  0.000e+00
  1050  6.4858e-04  1.5000e-03  2.3360e-03  2.3360e-03  -2.19475605e+04  -2.18452579e+04     21.24     21.803  77  0.000e+00  0.000e+00
  1075  6.7421e-04  1.4569e-03  2.3979e-03  2.3979e-03  -2.19535715e+04  -2.18485361e+04     21.05     22.329  76  0.000e+00  0.000e+00
  1100  6.4913e-04  1.4591e-03  2.2932e-03  2.2932e-03  -2.19512287e+04  -2.18507803e+04     20.77     22.852  74  0.000e+00  0.000e+00
  1125  6.6461e-04  1.4342e-03  2.3692e-03  2.3692e-03  -2.19584437e+04  -2.18546402e+04     20.73     23.375  74  0.000e+00  0.000e+00
  1150  6.5053e-04  1.4204e-03  2.3489e-03  2.3489e-03  -2.19577584e+04  -2.18548443e+04     21.17     23.900  73  0.000e+00  0.000e+00
  1175  6.6779e-04  1.3833e-03  2.2755e-03  2.2755e-03  -2.19616830e+04  -2.18619618e+04     21.07     24.423  72  0.000e+00  0.000e+00
  1200  6.3495e-04  1.3824e-03  2.2923e-03  2.2923e-03  -2.19605304e+04  -2.18600780e+04     20.76     24.949  71  0.000e+00  0.000e+00
  1225  6.8492e-04  1.3400e-03  2.1774e-03  2.1774e-03  -2.19658424e+04  -2.18703902e+04     20.98     25.473  71  0.000e+00  0.000e+00
# gate it=1250 k=250 kw=125 s1=1.503e+02 s_kw/s1=3.418e-02 fired=1 clipped_neg=70 clipped_pos=0 fired_frac_last250=1.000
# deflate it=1250 alpha=2.046e+01 theta=1.503e+01 clipped_neg=70 clipped_pos=0
  1250  6.6427e-04  1.3202e-03  2.2209e-03  2.2209e-03  -2.19640392e+04  -2.18666913e+04     21.04     25.996  70  0.000e+00  0.000e+00
  1275  6.3622e-04  1.3135e-03  2.1323e-03  2.1323e-03  -2.19682402e+04  -2.18747498e+04     20.92     26.520  70  0.000e+00  0.000e+00
  1300  6.8487e-04  1.2940e-03  2.2135e-03  2.2135e-03  -2.19699209e+04  -2.18728748e+04     20.74     27.044  68  0.000e+00  0.000e+00
  1325  6.5247e-04  1.2779e-03  2.1945e-03  2.1945e-03  -2.19720063e+04  -2.18757810e+04     20.73     27.569  67  0.000e+00  0.000e+00
  1350  6.5404e-04  1.2529e-03  2.1143e-03  2.1143e-03  -2.19724678e+04  -2.18797472e+04     21.52     28.094  67  0.000e+00  0.000e+00
  1375  6.6270e-04  1.2283e-03  2.0598e-03  2.0598e-03  -2.19747821e+04  -2.18844379e+04     20.79     28.618  67  0.000e+00  0.000e+00
  1400  6.4440e-04  1.2167e-03  2.1121e-03  2.1121e-03  -2.19760596e+04  -2.18834234e+04     20.71     29.140  66  0.000e+00  0.000e+00
  1425  6.3488e-04  1.1942e-03  1.9917e-03  1.9917e-03  -2.19777216e+04  -2.18903477e+04     20.83     29.663  66  0.000e+00  0.000e+00
  1450  6.4030e-04  1.1752e-03  2.0194e-03  2.0194e-03  -2.19789050e+04  -2.18903113e+04     21.18     30.188  65  0.000e+00  0.000e+00
  1475  6.3327e-04  1.1609e-03  1.8479e-03  1.8479e-03  -2.19798642e+04  -2.18987798e+04     20.93     30.711  65  0.000e+00  0.000e+00
# gate it=1500 k=250 kw=125 s1=1.654e+02 s_kw/s1=3.078e-02 fired=1 clipped_neg=64 clipped_pos=0 fired_frac_last250=1.000
# deflate it=1500 alpha=2.372e+01 theta=1.654e+01 clipped_neg=64 clipped_pos=0
  1500  6.2070e-04  1.1580e-03  2.0178e-03  2.0178e-03  -2.19812422e+04  -2.18927118e+04     20.73     31.237  64  0.000e+00  0.000e+00
  1525  6.5085e-04  1.1359e-03  1.9353e-03  1.9353e-03  -2.19833964e+04  -2.18984701e+04     21.17     31.761  63  0.000e+00  0.000e+00
  1550  6.4775e-04  1.1284e-03  1.9126e-03  1.9126e-03  -2.19833209e+04  -2.18993910e+04     21.20     32.285  63  0.000e+00  0.000e+00
  1575  6.5371e-04  1.1151e-03  1.9239e-03  1.9239e-03  -2.19868808e+04  -2.19024391e+04     20.84     32.809  63  0.000e+00  0.000e+00
  1600  6.3969e-04  1.1170e-03  1.8951e-03  1.8951e-03  -2.19847029e+04  -2.19015330e+04     20.73     33.332  62  0.000e+00  0.000e+00
  1625  6.5020e-04  1.1120e-03  1.9470e-03  1.9470e-03  -2.19896780e+04  -2.19042143e+04     21.31     33.856  62  0.000e+00  0.000e+00
  1650  6.4235e-04  1.0786e-03  1.8338e-03  1.8338e-03  -2.19873743e+04  -2.19068812e+04     21.18     34.380  61  0.000e+00  0.000e+00
  1675  6.4509e-04  1.0889e-03  1.8764e-03  1.8764e-03  -2.19910287e+04  -2.19086549e+04     20.84     34.902  60  0.000e+00  0.000e+00
  1700  6.2199e-04  1.0787e-03  1.8487e-03  1.8487e-03  -2.19907065e+04  -2.19095464e+04     20.73     35.426  59  0.000e+00  0.000e+00
  1725  6.6037e-04  1.0815e-03  1.9485e-03  1.9485e-03  -2.19931505e+04  -2.19076067e+04     20.73     35.948  58  0.000e+00  0.000e+00
# gate it=1750 k=250 kw=125 s1=1.792e+02 s_kw/s1=2.834e-02 fired=1 clipped_neg=58 clipped_pos=0 fired_frac_last250=1.000
# deflate it=1750 alpha=2.423e+01 theta=1.792e+01 clipped_neg=58 clipped_pos=0
  1750  6.7060e-04  1.0656e-03  1.6078e-03  1.6078e-03  -2.19916801e+04  -2.19210747e+04     20.74     36.471  58  0.000e+00  0.000e+00
  1775  6.8295e-04  1.0455e-03  1.8934e-03  1.8934e-03  -2.19947233e+04  -2.19115913e+04     21.10     36.995  57  0.000e+00  0.000e+00
  1800  6.4722e-04  1.0220e-03  1.6380e-03  1.6380e-03  -2.19939903e+04  -2.19220551e+04     20.91     37.516  57  0.000e+00  0.000e+00
  1825  6.5069e-04  1.0203e-03  1.8797e-03  1.8797e-03  -2.19968652e+04  -2.19143229e+04     20.73     38.040  57  0.000e+00  0.000e+00
  1850  6.5346e-04  1.0298e-03  1.7603e-03  1.7603e-03  -2.19979392e+04  -2.19206256e+04     20.75     38.562  56  0.000e+00  0.000e+00
  1875  6.4178e-04  1.0102e-03  1.8497e-03  1.8497e-03  -2.19987899e+04  -2.19175577e+04     21.17     39.087  55  0.000e+00  0.000e+00
  1900  6.3140e-04  1.0179e-03  1.6842e-03  1.6842e-03  -2.19987713e+04  -2.19247936e+04     20.76     39.608  55  0.000e+00  0.000e+00
  1925  6.5467e-04  1.0007e-03  1.8297e-03  1.8297e-03  -2.20005027e+04  -2.19201398e+04     20.96     40.131  55  0.000e+00  0.000e+00
  1950  6.7411e-04  9.8275e-04  1.6797e-03  1.6797e-03  -2.20018029e+04  -2.19280130e+04     20.74     40.653  55  0.000e+00  0.000e+00
  1975  6.6473e-04  9.9088e-04  1.7919e-03  1.7919e-03  -2.20010075e+04  -2.19223011e+04     20.74     41.176  54  0.000e+00  0.000e+00
# gate it=2000 k=250 kw=125 s1=1.919e+02 s_kw/s1=2.635e-02 fired=1 clipped_neg=54 clipped_pos=0 fired_frac_last250=1.000
# deflate it=2000 alpha=2.311e+01 theta=1.919e+01 clipped_neg=54 clipped_pos=0
  2000  6.6854e-04  9.9223e-04  1.7596e-03  1.7596e-03  -2.20039953e+04  -2.19266921e+04     21.21     41.701  54  0.000e+00  0.000e+00
  2025  6.5193e-04  9.7294e-04  1.6714e-03  1.6714e-03  -2.20032276e+04  -2.19297976e+04     21.25     42.225  53  0.000e+00  0.000e+00
  2050  6.7398e-04  9.7337e-04  1.7090e-03  1.7090e-03  -2.20053935e+04  -2.19303051e+04     20.73     42.749  52  0.000e+00  0.000e+00
  2075  6.5962e-04  9.6542e-04  1.6548e-03  1.6548e-03  -2.20048969e+04  -2.19321898e+04     20.74     43.270  52  0.000e+00  0.000e+00
  2100  6.6544e-04  9.4491e-04  1.7338e-03  1.7338e-03  -2.20066081e+04  -2.19304282e+04     20.75     43.794  52  0.000e+00  0.000e+00
  2125  6.7360e-04  9.4803e-04  1.6964e-03  1.6964e-03  -2.20072752e+04  -2.19327337e+04     20.81     44.319  52  0.000e+00  0.000e+00
  2150  6.6287e-04  9.3523e-04  1.7213e-03  1.7213e-03  -2.20091612e+04  -2.19335188e+04     21.00     44.842  52  0.000e+00  0.000e+00
  2175  6.7440e-04  9.3083e-04  1.6378e-03  1.6378e-03  -2.20081457e+04  -2.19361711e+04     20.76     45.366  52  0.000e+00  0.000e+00
  2200  6.7484e-04  9.2160e-04  1.7367e-03  1.7367e-03  -2.20101938e+04  -2.19338739e+04     21.03     45.891  51  0.000e+00  0.000e+00
  2225  6.7337e-04  9.1349e-04  1.5713e-03  1.5713e-03  -2.20103072e+04  -2.19412429e+04     20.81     46.421  51  0.000e+00  0.000e+00
# gate it=2250 k=250 kw=125 s1=2.037e+02 s_kw/s1=2.470e-02 fired=1 clipped_neg=51 clipped_pos=0 fired_frac_last250=1.000
# deflate it=2250 alpha=1.869e+01 theta=2.037e+01 clipped_neg=51 clipped_pos=0
  2250  6.8278e-04  9.0325e-04  1.6737e-03  1.6737e-03  -2.20114469e+04  -2.19378892e+04     20.77     46.945  51  0.000e+00  0.000e+00
  2275  6.9144e-04  8.9593e-04  1.5643e-03  1.5643e-03  -2.20120220e+04  -2.19432602e+04     20.81     47.470  51  0.000e+00  0.000e+00
  2300  7.0353e-04  9.0239e-04  1.6362e-03  1.6362e-03  -2.20117531e+04  -2.19398396e+04     20.94     47.992  50  0.000e+00  0.000e+00
  2325  7.0511e-04  8.8882e-04  1.5679e-03  1.5679e-03  -2.20147168e+04  -2.19457907e+04     20.77     48.516  50  0.000e+00  0.000e+00
  2350  7.0492e-04  8.7641e-04  1.4556e-03  1.4556e-03  -2.20129193e+04  -2.19489275e+04     20.70     49.039  50  0.000e+00  0.000e+00
  2375  7.1981e-04  8.6291e-04  1.6078e-03  1.6078e-03  -2.20147838e+04  -2.19441045e+04     21.41     49.564  49  0.000e+00  0.000e+00
  2400  6.9488e-04  8.5270e-04  1.3902e-03  1.3902e-03  -2.20153931e+04  -2.19542641e+04     21.43     50.086  49  0.000e+00  0.000e+00
  2425  7.2156e-04  8.5499e-04  1.5221e-03  1.5221e-03  -2.20144391e+04  -2.19475245e+04     20.87     50.612  49  0.000e+00  0.000e+00
  2450  7.0274e-04  8.5127e-04  1.5185e-03  1.5185e-03  -2.20175835e+04  -2.19508171e+04     20.81     51.135  49  0.000e+00  0.000e+00
  2475  7.1635e-04  8.4230e-04  1.4694e-03  1.4694e-03  -2.20160630e+04  -2.19514573e+04     21.22     51.660  49  0.000e+00  0.000e+00
# gate it=2500 k=250 kw=125 s1=2.146e+02 s_kw/s1=2.340e-02 fired=1 clipped_neg=48 clipped_pos=0 fired_frac_last250=1.000
# deflate it=2500 alpha=2.363e+01 theta=2.146e+01 clipped_neg=48 clipped_pos=0
  2500  7.2399e-04  8.6916e-04  1.5723e-03  1.5723e-03  -2.20186298e+04  -2.19494951e+04     20.92     52.183  48  0.000e+00  0.000e+00
  2525  7.1864e-04  8.3011e-04  1.3904e-03  1.3904e-03  -2.20183069e+04  -2.19571631e+04     20.79     52.706  48  0.000e+00  0.000e+00
  2550  7.2163e-04  8.3315e-04  1.4419e-03  1.4419e-03  -2.20187731e+04  -2.19553642e+04     20.74     53.229  48  0.000e+00  0.000e+00
  2575  7.1633e-04  8.2324e-04  1.4071e-03  1.4071e-03  -2.20193821e+04  -2.19574997e+04     21.26     53.753  48  0.000e+00  0.000e+00
  2600  7.2772e-04  8.1684e-04  1.4419e-03  1.4419e-03  -2.20195887e+04  -2.19561783e+04     20.89     54.279  48  0.000e+00  0.000e+00
  2625  7.2804e-04  8.1159e-04  1.4313e-03  1.4313e-03  -2.20205758e+04  -2.19576284e+04     20.81     54.801  48  0.000e+00  0.000e+00
  2650  7.3199e-04  8.2420e-04  1.4446e-03  1.4446e-03  -2.20204729e+04  -2.19569413e+04     20.74     55.322  47  0.000e+00  0.000e+00
  2675  7.5293e-04  8.0208e-04  1.4779e-03  1.4779e-03  -2.20223521e+04  -2.19573537e+04     21.10     55.848  47  0.000e+00  0.000e+00
  2700  7.3496e-04  7.8850e-04  1.3360e-03  1.3360e-03  -2.20217132e+04  -2.19629464e+04     21.61     56.372  47  0.000e+00  0.000e+00
  2725  7.5348e-04  7.8634e-04  1.4427e-03  1.4427e-03  -2.20231556e+04  -2.19597023e+04     20.94     56.895  47  0.000e+00  0.000e+00
# gate it=2750 k=250 kw=125 s1=2.248e+02 s_kw/s1=2.231e-02 fired=1 clipped_neg=46 clipped_pos=0 fired_frac_last250=1.000
# deflate it=2750 alpha=3.453e+01 theta=2.248e+01 clipped_neg=46 clipped_pos=0
  2750  7.6058e-04  7.8592e-04  1.2933e-03  1.2933e-03  -2.20235202e+04  -2.19666282e+04     20.70     57.417  46  0.000e+00  0.000e+00
  2775  7.3506e-04  7.8919e-04  1.3176e-03  1.3176e-03  -2.20236690e+04  -2.19657065e+04     20.74     57.940  46  0.000e+00  0.000e+00
  2800  7.7028e-04  7.8554e-04  1.2990e-03  1.2990e-03  -2.20240472e+04  -2.19669014e+04     21.61     58.466  46  0.000e+00  0.000e+00
  2825  7.6791e-04  7.6530e-04  1.3216e-03  1.3216e-03  -2.20244926e+04  -2.19663532e+04     20.81     58.991  46  0.000e+00  0.000e+00
  2850  7.7225e-04  8.1575e-04  1.3345e-03  1.3345e-03  -2.20251538e+04  -2.19664441e+04     20.78     59.513  45  0.000e+00  0.000e+00
  2875  7.5705e-04  7.6584e-04  1.3229e-03  1.3229e-03  -2.20254720e+04  -2.19672714e+04     20.81     60.038  45  0.000e+00  0.000e+00
  2900  7.7057e-04  7.6791e-04  1.3506e-03  1.3506e-03  -2.20260585e+04  -2.19666423e+04     21.39     60.563  45  0.000e+00  0.000e+00
  2925  7.6432e-04  7.6366e-04  1.3361e-03  1.3361e-03  -2.20266140e+04  -2.19678327e+04     20.82     61.086  45  0.000e+00  0.000e+00
  2950  7.4796e-04  7.9455e-04  1.3510e-03  1.3510e-03  -2.20267271e+04  -2.19672883e+04     20.69     61.607  45  0.000e+00  0.000e+00
  2975  7.8209e-04  7.5967e-04  1.3036e-03  1.3036e-03  -2.20285753e+04  -2.19712175e+04     20.74     62.130  44  0.000e+00  0.000e+00
# gate it=3000 k=250 kw=125 s1=2.344e+02 s_kw/s1=2.136e-02 fired=1 clipped_neg=44 clipped_pos=0 fired_frac_last250=1.000
# deflate it=3000 alpha=3.504e+01 theta=2.344e+01 clipped_neg=44 clipped_pos=0
  3000  7.6269e-04  7.7208e-04  1.2647e-03  1.2647e-03  -2.20267947e+04  -2.19711471e+04     20.84     62.652  44  0.000e+00  0.000e+00
  3025  7.7769e-04  7.4897e-04  1.3350e-03  1.3350e-03  -2.20286135e+04  -2.19698724e+04     21.09     63.177  44  0.000e+00  0.000e+00
  3050  7.5753e-04  7.4649e-04  1.2867e-03  1.2867e-03  -2.20286372e+04  -2.19720201e+04     20.75     63.697  44  0.000e+00  0.000e+00
  3075  7.4097e-04  7.4205e-04  1.3128e-03  1.3128e-03  -2.20286254e+04  -2.19708607e+04     20.78     64.221  44  0.000e+00  0.000e+00
  3100  7.6633e-04  7.4676e-04  1.3219e-03  1.3219e-03  -2.20300331e+04  -2.19718674e+04     20.70     64.745  44  0.000e+00  0.000e+00
  3125  7.6375e-04  7.5199e-04  1.2393e-03  1.2393e-03  -2.20304924e+04  -2.19759554e+04     20.83     65.266  44  0.000e+00  0.000e+00
  3150  7.7161e-04  7.7461e-04  1.2903e-03  1.2903e-03  -2.20296110e+04  -2.19728318e+04     20.80     65.790  43  0.000e+00  0.000e+00
  3175  7.6779e-04  7.5976e-04  1.2996e-03  1.2996e-03  -2.20316121e+04  -2.19744214e+04     21.16     66.312  43  0.000e+00  0.000e+00
  3200  7.7015e-04  7.3452e-04  1.2463e-03  1.2463e-03  -2.20306497e+04  -2.19758024e+04     20.80     66.837  43  0.000e+00  0.000e+00
  3225  7.9042e-04  7.3918e-04  1.3237e-03  1.3237e-03  -2.20317487e+04  -2.19734963e+04     20.74     67.361  43  0.000e+00  0.000e+00
# gate it=3250 k=250 kw=125 s1=2.435e+02 s_kw/s1=2.051e-02 fired=1 clipped_neg=43 clipped_pos=0 fired_frac_last250=1.000
# deflate it=3250 alpha=3.441e+01 theta=2.435e+01 clipped_neg=43 clipped_pos=0
  3250  7.8514e-04  7.1659e-04  1.1867e-03  1.1867e-03  -2.20329757e+04  -2.19807423e+04     21.05     67.883  43  0.000e+00  0.000e+00
  3275  7.8119e-04  7.3698e-04  1.2593e-03  1.2593e-03  -2.20314593e+04  -2.19760404e+04     21.19     68.406  42  0.000e+00  0.000e+00
