# max-cut SDP  problem=data/G59mc.sdp n=5000 m=5000 F0_nnz=33858  mode=baseline16 sigma=1 eta_tol=0 window=0.025 gamma=1.1 symmetrize=1  ||C||_F=1.726412e+02
# iter  pinf        dinf        gap         eta         obj_primal      obj_dual        proj_ms  cum_proj_s  deflated  eps_sym_raw  eps_sym_used
    25  1.9114e-02  3.1387e-02  3.4302e-02  3.4302e-02  -1.34501224e+04  -1.25579502e+04     18.13      0.532  0  0.000e+00  0.000e+00
    50  6.7369e-03  1.8774e-02  2.5290e-02  2.5290e-02  -1.37055499e+04  -1.30294052e+04     17.76      0.969  0  0.000e+00  0.000e+00
    75  3.4735e-03  1.4104e-02  2.0158e-02  2.0158e-02  -1.38657998e+04  -1.33178229e+04     17.68      1.409  0  0.000e+00  0.000e+00
   100  2.4899e-03  1.1566e-02  1.7160e-02  1.7160e-02  -1.39691417e+04  -1.34978011e+04     17.44      1.857  0  0.000e+00  0.000e+00
   125  2.4825e-03  1.0022e-02  1.5435e-02  1.5435e-02  -1.40453210e+04  -1.36183151e+04     17.68      2.308  0  0.000e+00  0.000e+00
   150  2.1344e-03  8.8153e-03  1.3928e-02  1.3928e-02  -1.40999578e+04  -1.37125779e+04     17.85      2.751  0  0.000e+00  0.000e+00
   175  1.8772e-03  8.0026e-03  1.2990e-02  1.2990e-02  -1.41448378e+04  -1.37820617e+04     18.11      3.204  0  0.000e+00  0.000e+00
   200  1.8318e-03  7.4028e-03  1.2199e-02  1.2199e-02  -1.41836029e+04  -1.38417003e+04     17.54      3.650  0  0.000e+00  0.000e+00
   225  2.0025e-03  6.8847e-03  1.1380e-02  1.1380e-02  -1.42109359e+04  -1.38911299e+04     17.32      4.091  0  0.000e+00  0.000e+00
   250  1.8040e-03  6.4532e-03  1.0853e-02  1.0853e-02  -1.42391812e+04  -1.39334045e+04     17.37      4.532  0  0.000e+00  0.000e+00
   275  2.1431e-03  6.1372e-03  1.0350e-02  1.0350e-02  -1.42601856e+04  -1.39680182e+04     18.15      4.980  0  0.000e+00  0.000e+00
   300  1.9058e-03  5.8575e-03  9.7825e-03  9.7825e-03  -1.42787817e+04  -1.40021137e+04     17.67      5.424  0  0.000e+00  0.000e+00
   325  1.7688e-03  5.5983e-03  9.4017e-03  9.4017e-03  -1.42975648e+04  -1.40312162e+04     17.62      5.862  0  0.000e+00  0.000e+00
   350  1.8058e-03  5.3988e-03  8.7982e-03  8.7982e-03  -1.43146605e+04  -1.40649608e+04     17.76      6.314  0  0.000e+00  0.000e+00
   375  1.8948e-03  5.2082e-03  8.9095e-03  8.9095e-03  -1.43288738e+04  -1.40757926e+04     17.95      6.758  0  0.000e+00  0.000e+00
   400  2.0193e-03  5.0502e-03  8.1493e-03  8.1493e-03  -1.43393715e+04  -1.41075401e+04     17.85      7.209  0  0.000e+00  0.000e+00
   425  2.2126e-03  4.9131e-03  8.0476e-03  8.0476e-03  -1.43558743e+04  -1.41266497e+04     17.69      7.658  0  0.000e+00  0.000e+00
   450  1.8422e-03  4.7336e-03  7.8644e-03  7.8644e-03  -1.43651422e+04  -1.41409514e+04     17.72      8.103  0  0.000e+00  0.000e+00
   475  1.9105e-03  4.6753e-03  7.6139e-03  7.6139e-03  -1.43758133e+04  -1.41585492e+04     18.48      8.552  0  0.000e+00  0.000e+00
   500  2.0397e-03  4.5525e-03  7.4182e-03  7.4182e-03  -1.43819565e+04  -1.41701434e+04     17.51      8.996  0  0.000e+00  0.000e+00
   525  2.1197e-03  4.4958e-03  7.0129e-03  7.0129e-03  -1.43942017e+04  -1.41937105e+04     17.38      9.443  0  0.000e+00  0.000e+00
   550  1.9374e-03  4.3606e-03  7.1530e-03  7.1530e-03  -1.43984496e+04  -1.41939211e+04     18.43      9.887  0  0.000e+00  0.000e+00
   575  1.9782e-03  4.2873e-03  6.3231e-03  6.3231e-03  -1.44083144e+04  -1.42272419e+04     18.57     10.329  0  0.000e+00  0.000e+00
   600  1.8634e-03  4.2102e-03  6.9429e-03  6.9429e-03  -1.44163770e+04  -1.42175672e+04     17.27     10.774  0  0.000e+00  0.000e+00
   625  1.9939e-03  4.1783e-03  6.3806e-03  6.3806e-03  -1.44208035e+04  -1.42379382e+04     17.86     11.221  0  0.000e+00  0.000e+00
   650  2.0563e-03  4.1104e-03  6.2455e-03  6.2455e-03  -1.44305857e+04  -1.42514454e+04     18.54     11.664  0  0.000e+00  0.000e+00
   675  1.7693e-03  4.0279e-03  6.2097e-03  6.2097e-03  -1.44310012e+04  -1.42528756e+04     18.63     12.107  0  0.000e+00  0.000e+00
   700  1.9401e-03  3.9983e-03  5.8501e-03  5.8501e-03  -1.44428699e+04  -1.42748631e+04     17.94     12.558  0  0.000e+00  0.000e+00
   725  1.9294e-03  3.9926e-03  6.1066e-03  6.1066e-03  -1.44441209e+04  -1.42687776e+04     17.64     13.005  0  0.000e+00  0.000e+00
   750  1.8640e-03  3.9154e-03  5.7854e-03  5.7854e-03  -1.44530013e+04  -1.42867259e+04     17.26     13.451  0  0.000e+00  0.000e+00
   775  1.8953e-03  3.9245e-03  5.7922e-03  5.7922e-03  -1.44550931e+04  -1.42885973e+04     22.14     13.898  0  0.000e+00  0.000e+00
   800  1.8960e-03  3.9263e-03  5.7807e-03  5.7807e-03  -1.44624887e+04  -1.42962369e+04     18.73     14.340  0  0.000e+00  0.000e+00
   825  2.0424e-03  3.8964e-03  5.5597e-03  5.5597e-03  -1.44675237e+04  -1.43075360e+04     17.52     14.790  0  0.000e+00  0.000e+00
   850  1.9971e-03  3.9053e-03  5.5127e-03  5.5127e-03  -1.44652731e+04  -1.43066567e+04     18.20     15.234  0  0.000e+00  0.000e+00
   875  1.9133e-03  3.8767e-03  5.4066e-03  5.4066e-03  -1.44741563e+04  -1.43184813e+04     17.39     15.681  0  0.000e+00  0.000e+00
   900  2.2543e-03  3.8689e-03  5.2120e-03  5.2120e-03  -1.44725576e+04  -1.43224729e+04     17.51     16.126  0  0.000e+00  0.000e+00
   925  1.9538e-03  3.8262e-03  5.2117e-03  5.2117e-03  -1.44812518e+04  -1.43310851e+04     18.48     16.570  0  0.000e+00  0.000e+00
   950  2.0180e-03  3.7378e-03  4.7601e-03  4.7601e-03  -1.44815797e+04  -1.43443608e+04     17.65     17.016  0  0.000e+00  0.000e+00
   975  1.9420e-03  3.7629e-03  5.3714e-03  5.3714e-03  -1.44875284e+04  -1.43327175e+04     17.57     17.462  0  0.000e+00  0.000e+00
  1000  1.9113e-03  3.7430e-03  4.7376e-03  4.7376e-03  -1.44886554e+04  -1.43520165e+04     18.13     17.905  0  0.000e+00  0.000e+00
  1025  2.0072e-03  3.7483e-03  4.9839e-03  4.9839e-03  -1.44930180e+04  -1.43492663e+04     18.00     18.348  0  0.000e+00  0.000e+00
  1050  1.9811e-03  3.7184e-03  4.4194e-03  4.4194e-03  -1.44926333e+04  -1.43650964e+04     17.39     18.794  0  0.000e+00  0.000e+00
  1075  1.9880e-03  3.7357e-03  4.7955e-03  4.7955e-03  -1.44959555e+04  -1.43575828e+04     17.91     19.244  0  0.000e+00  0.000e+00
  1100  1.9403e-03  3.6903e-03  4.4979e-03  4.4979e-03  -1.45008336e+04  -1.43709661e+04     17.87     19.685  0  0.000e+00  0.000e+00
  1125  2.0405e-03  3.7110e-03  4.5029e-03  4.5029e-03  -1.45001393e+04  -1.43701336e+04     17.48     20.135  0  0.000e+00  0.000e+00
  1150  1.8940e-03  3.6710e-03  4.7443e-03  4.7443e-03  -1.45060140e+04  -1.43690181e+04     17.53     20.578  0  0.000e+00  0.000e+00
  1175  1.9307e-03  3.6638e-03  4.3004e-03  4.3004e-03  -1.45086262e+04  -1.43843711e+04     18.41     21.018  0  0.000e+00  0.000e+00
  1200  2.0022e-03  3.6627e-03  4.1982e-03  4.1982e-03  -1.45090444e+04  -1.43877267e+04     17.48     21.464  0  0.000e+00  0.000e+00
  1225  1.9728e-03  3.6843e-03  4.4375e-03  4.4375e-03  -1.45130953e+04  -1.43848548e+04     17.28     21.907  0  0.000e+00  0.000e+00
  1250  1.9416e-03  3.6316e-03  4.3130e-03  4.3130e-03  -1.45167763e+04  -1.43920886e+04     17.68     22.354  0  0.000e+00  0.000e+00
  1275  1.9928e-03  3.6730e-03  4.1508e-03  4.1508e-03  -1.45173063e+04  -1.43972841e+04     18.65     22.798  0  0.000e+00  0.000e+00
  1300  1.9771e-03  3.5945e-03  3.8211e-03  3.8211e-03  -1.45185415e+04  -1.44080078e+04     17.46     23.245  0  0.000e+00  0.000e+00
  1325  2.0654e-03  3.6170e-03  3.9569e-03  3.9569e-03  -1.45194408e+04  -1.44049846e+04     18.04     23.690  0  0.000e+00  0.000e+00
  1350  2.0118e-03  3.6727e-03  4.1766e-03  4.1766e-03  -1.45240225e+04  -1.44031995e+04     18.53     24.131  0  0.000e+00  0.000e+00
  1375  2.0427e-03  3.6211e-03  3.7214e-03  3.7214e-03  -1.45258837e+04  -1.44181679e+04     17.54     24.575  0  0.000e+00  0.000e+00
  1400  2.0383e-03  3.6269e-03  4.0790e-03  4.0790e-03  -1.45253434e+04  -1.44073232e+04     17.33     25.020  0  0.000e+00  0.000e+00
  1425  1.9465e-03  3.5850e-03  3.9143e-03  3.9143e-03  -1.45315087e+04  -1.44181874e+04     17.69     25.462  0  0.000e+00  0.000e+00
  1450  2.0480e-03  3.5901e-03  3.7190e-03  3.7190e-03  -1.45288330e+04  -1.44211637e+04     18.11     25.905  0  0.000e+00  0.000e+00
  1475  2.1402e-03  3.6047e-03  4.0797e-03  4.0797e-03  -1.45370598e+04  -1.44189233e+04     18.03     26.363  0  0.000e+00  0.000e+00
  1500  2.1132e-03  3.5555e-03  3.3480e-03  3.5555e-03  -1.45364199e+04  -1.44394045e+04     17.60     26.807  0  0.000e+00  0.000e+00
  1525  2.0840e-03  3.5521e-03  3.7114e-03  3.7114e-03  -1.45353753e+04  -1.44278762e+04     17.38     27.254  0  0.000e+00  0.000e+00
  1550  2.0211e-03  3.4711e-03  3.1865e-03  3.4711e-03  -1.45378985e+04  -1.44455403e+04     17.66     27.697  0  0.000e+00  0.000e+00
  1575  2.0086e-03  3.5164e-03  3.5156e-03  3.5164e-03  -1.45351410e+04  -1.44332972e+04     18.03     28.141  0  0.000e+00  0.000e+00
  1600  2.1658e-03  3.4687e-03  3.4697e-03  3.4697e-03  -1.45432074e+04  -1.44426325e+04     17.41     28.588  0  0.000e+00  0.000e+00
  1625  2.0514e-03  3.4412e-03  2.8656e-03  3.4412e-03  -1.45399734e+04  -1.44568760e+04     17.29     29.029  0  0.000e+00  0.000e+00
  1650  1.9645e-03  3.4605e-03  3.4510e-03  3.4605e-03  -1.45425101e+04  -1.44424800e+04     18.52     29.476  0  0.000e+00  0.000e+00
  1675  2.0637e-03  3.4836e-03  3.0221e-03  3.4836e-03  -1.45428416e+04  -1.44552024e+04     17.55     29.919  0  0.000e+00  0.000e+00
  1700  2.0487e-03  3.4529e-03  3.2075e-03  3.4529e-03  -1.45443747e+04  -1.44513681e+04     17.43     30.361  0  0.000e+00  0.000e+00
  1725  1.9427e-03  3.4942e-03  2.9623e-03  3.4942e-03  -1.45470622e+04  -1.44611296e+04     17.28     30.806  0  0.000e+00  0.000e+00
  1750  1.9728e-03  3.4404e-03  2.8894e-03  3.4404e-03  -1.45468921e+04  -1.44630692e+04     17.96     31.249  0  0.000e+00  0.000e+00
  1775  1.9428e-03  3.5023e-03  3.1810e-03  3.5023e-03  -1.45487438e+04  -1.44564757e+04     17.65     31.697  0  0.000e+00  0.000e+00
  1800  2.0599e-03  3.4705e-03  2.9709e-03  3.4705e-03  -1.45493564e+04  -1.44631593e+04     70.20     32.246  0  0.000e+00  0.000e+00
  1825  1.9191e-03  3.4945e-03  3.0863e-03  3.4945e-03  -1.45531463e+04  -1.44635899e+04     17.72     33.145  0  0.000e+00  0.000e+00
  1850  2.0452e-03  3.5203e-03  2.8137e-03  3.5203e-03  -1.45529239e+04  -1.44712551e+04     17.46     33.583  0  0.000e+00  0.000e+00
  1875  2.1061e-03  3.5790e-03  2.7842e-03  3.5790e-03  -1.45559204e+04  -1.44750883e+04     17.93     34.027  0  0.000e+00  0.000e+00
  1900  2.1773e-03  3.5746e-03  2.8733e-03  3.5746e-03  -1.45556220e+04  -1.44722145e+04     17.95     34.467  0  0.000e+00  0.000e+00
  1925  2.0475e-03  3.5000e-03  2.5089e-03  3.5000e-03  -1.45576979e+04  -1.44848295e+04     17.37     34.914  0  0.000e+00  0.000e+00
  1950  2.0837e-03  3.5434e-03  2.4718e-03  3.5434e-03  -1.45563847e+04  -1.44845990e+04     17.40     35.355  0  0.000e+00  0.000e+00
  1975  2.1886e-03  3.5295e-03  2.8590e-03  3.5295e-03  -1.45590733e+04  -1.44760594e+04     18.68     35.803  0  0.000e+00  0.000e+00
  2000  2.1994e-03  3.5728e-03  2.4937e-03  3.5728e-03  -1.45596998e+04  -1.44872629e+04     17.37     36.249  0  0.000e+00  0.000e+00
  2025  2.0042e-03  3.5216e-03  2.6381e-03  3.5216e-03  -1.45608518e+04  -1.44842250e+04     17.31     36.690  0  0.000e+00  0.000e+00
  2050  2.0291e-03  3.5514e-03  2.8800e-03  3.5514e-03  -1.45620427e+04  -1.44784027e+04     17.34     37.130  0  0.000e+00  0.000e+00
  2075  2.1936e-03  3.5580e-03  2.4926e-03  3.5580e-03  -1.45631849e+04  -1.44907634e+04     17.28     37.565  0  0.000e+00  0.000e+00
  2100  2.0521e-03  3.5603e-03  2.5894e-03  3.5603e-03  -1.45623201e+04  -1.44870956e+04     17.42     38.004  0  0.000e+00  0.000e+00
  2125  2.0235e-03  3.5703e-03  2.7226e-03  3.5703e-03  -1.45639099e+04  -1.44848191e+04     17.46     38.447  0  0.000e+00  0.000e+00
  2150  2.1246e-03  3.5485e-03  2.4831e-03  3.5485e-03  -1.45631754e+04  -1.44910276e+04     17.44     38.888  0  0.000e+00  0.000e+00
  2175  2.1296e-03  3.5766e-03  2.5899e-03  3.5766e-03  -1.45641800e+04  -1.44889332e+04     17.47     39.323  0  0.000e+00  0.000e+00
  2200  2.1266e-03  3.5858e-03  2.3615e-03  3.5858e-03  -1.45650238e+04  -1.44963932e+04     17.27     39.759  0  0.000e+00  0.000e+00
  2225  2.1473e-03  3.5757e-03  2.5572e-03  3.5757e-03  -1.45672167e+04  -1.44929011e+04     17.49     40.195  0  0.000e+00  0.000e+00
  2250  2.0970e-03  3.5552e-03  2.3328e-03  3.5552e-03  -1.45692656e+04  -1.45014477e+04     17.34     40.634  0  0.000e+00  0.000e+00
  2275  2.2058e-03  3.6007e-03  2.0258e-03  3.6007e-03  -1.45698179e+04  -1.45109040e+04     17.56     41.072  0  0.000e+00  0.000e+00
  2300  2.0164e-03  3.5565e-03  2.4948e-03  3.5565e-03  -1.45710182e+04  -1.44984928e+04     17.40     41.515  0  0.000e+00  0.000e+00
  2325  2.0088e-03  3.5895e-03  2.3727e-03  3.5895e-03  -1.45727279e+04  -1.45037356e+04     17.45     41.963  0  0.000e+00  0.000e+00
  2350  2.0394e-03  3.6416e-03  2.1676e-03  3.6416e-03  -1.45725551e+04  -1.45095135e+04     17.74     42.401  0  0.000e+00  0.000e+00
  2375  2.0412e-03  3.6372e-03  2.4543e-03  3.6372e-03  -1.45719328e+04  -1.45005780e+04     18.35     42.842  0  0.000e+00  0.000e+00
  2400  2.0735e-03  3.6865e-03  2.5163e-03  3.6865e-03  -1.45749622e+04  -1.45017942e+04     18.19     43.284  0  0.000e+00  0.000e+00
  2425  2.0463e-03  3.6653e-03  2.1196e-03  3.6653e-03  -1.45736349e+04  -1.45119822e+04     17.65     43.725  0  0.000e+00  0.000e+00
  2450  2.0877e-03  3.6761e-03  2.3347e-03  3.6761e-03  -1.45721169e+04  -1.45042308e+04     17.23     44.168  0  0.000e+00  0.000e+00
  2475  2.0833e-03  3.6802e-03  2.4146e-03  3.6802e-03  -1.45747286e+04  -1.45045124e+04     17.32     44.610  0  0.000e+00  0.000e+00
  2500  2.0269e-03  3.6961e-03  2.1581e-03  3.6961e-03  -1.45752926e+04  -1.45125170e+04     17.32     45.050  0  0.000e+00  0.000e+00
  2525  2.1138e-03  3.7098e-03  2.3915e-03  3.7098e-03  -1.45747624e+04  -1.45052154e+04     17.26     45.488  0  0.000e+00  0.000e+00
  2550  2.1677e-03  3.6568e-03  2.1133e-03  3.6568e-03  -1.45761640e+04  -1.45146842e+04     18.45     45.937  0  0.000e+00  0.000e+00
  2575  2.0670e-03  3.7273e-03  2.1401e-03  3.7273e-03  -1.45752337e+04  -1.45129805e+04     17.41     46.381  0  0.000e+00  0.000e+00
  2600  2.1808e-03  3.7066e-03  2.1735e-03  3.7066e-03  -1.45783320e+04  -1.45150948e+04     17.41     46.818  0  0.000e+00  0.000e+00
  2625  2.1800e-03  3.7370e-03  1.6983e-03  3.7370e-03  -1.45790937e+04  -1.45296573e+04     17.32     47.258  0  0.000e+00  0.000e+00
  2650  2.2206e-03  3.7149e-03  1.7977e-03  3.7149e-03  -1.45765603e+04  -1.45242438e+04     17.31     47.700  0  0.000e+00  0.000e+00
  2675  2.1429e-03  3.6696e-03  2.0529e-03  3.6696e-03  -1.45790673e+04  -1.45193300e+04     18.24     48.151  0  0.000e+00  0.000e+00
  2700  2.3379e-03  3.7309e-03  1.9488e-03  3.7309e-03  -1.45789715e+04  -1.45222556e+04     17.93     48.590  0  0.000e+00  0.000e+00
  2725  2.2125e-03  3.7334e-03  2.0697e-03  3.7334e-03  -1.45798261e+04  -1.45195975e+04     17.36     49.030  0  0.000e+00  0.000e+00
  2750  2.2359e-03  3.7110e-03  2.1569e-03  3.7110e-03  -1.45808977e+04  -1.45181329e+04     17.60     49.465  0  0.000e+00  0.000e+00
  2775  2.1539e-03  3.7116e-03  1.9597e-03  3.7116e-03  -1.45816289e+04  -1.45245884e+04     18.46     49.908  0  0.000e+00  0.000e+00
  2800  2.0358e-03  3.6646e-03  1.9226e-03  3.6646e-03  -1.45822172e+04  -1.45262506e+04     17.21     50.356  0  0.000e+00  0.000e+00
  2825  2.1030e-03  3.7214e-03  1.9202e-03  3.7214e-03  -1.45816785e+04  -1.45257841e+04     17.27     50.796  0  0.000e+00  0.000e+00
  2850  2.0366e-03  3.6690e-03  1.9382e-03  3.6690e-03  -1.45836280e+04  -1.45272042e+04     18.11     51.243  0  0.000e+00  0.000e+00
  2875  2.1138e-03  3.6926e-03  1.7112e-03  3.6926e-03  -1.45833068e+04  -1.45334801e+04     17.24     51.686  0  0.000e+00  0.000e+00
  2900  2.2238e-03  3.6733e-03  1.9062e-03  3.6733e-03  -1.45816731e+04  -1.45261863e+04     17.93     52.125  0  0.000e+00  0.000e+00
  2925  2.0245e-03  3.6747e-03  1.9080e-03  3.6747e-03  -1.45860912e+04  -1.45305347e+04     17.61     52.562  0  0.000e+00  0.000e+00
  2950  2.1264e-03  3.6662e-03  1.6082e-03  3.6662e-03  -1.45842408e+04  -1.45374059e+04     18.04     52.998  0  0.000e+00  0.000e+00
  2975  2.3842e-03  3.7249e-03  2.0833e-03  3.7249e-03  -1.45871782e+04  -1.45265237e+04     17.35     53.443  0  0.000e+00  0.000e+00
  3000  2.2390e-03  3.7366e-03  1.8158e-03  3.7366e-03  -1.45858879e+04  -1.45330123e+04     17.62     53.877  0  0.000e+00  0.000e+00
  3025  2.1665e-03  3.6360e-03  1.8303e-03  3.6360e-03  -1.45868686e+04  -1.45335662e+04     18.50     54.318  0  0.000e+00  0.000e+00
  3050  2.1434e-03  3.6555e-03  1.9995e-03  3.6555e-03  -1.45883865e+04  -1.45301624e+04     17.56     54.756  0  0.000e+00  0.000e+00
  3075  2.1817e-03  3.7234e-03  1.6789e-03  3.7234e-03  -1.45884533e+04  -1.45395478e+04     17.44     55.201  0  0.000e+00  0.000e+00
  3100  2.2180e-03  3.6830e-03  1.6165e-03  3.6830e-03  -1.45863952e+04  -1.45393120e+04     17.26     55.643  0  0.000e+00  0.000e+00
  3125  2.1424e-03  3.6935e-03  1.7211e-03  3.6935e-03  -1.45895297e+04  -1.45393956e+04     17.27     56.082  0  0.000e+00  0.000e+00
  3150  2.0884e-03  3.7689e-03  1.4745e-03  3.7689e-03  -1.45899946e+04  -1.45470303e+04     17.24     56.519  0  0.000e+00  0.000e+00
  3175  2.1432e-03  3.7127e-03  1.5554e-03  3.7127e-03  -1.45906213e+04  -1.45453028e+04     17.29     56.959  0  0.000e+00  0.000e+00
  3200  2.2252e-03  3.7268e-03  1.3241e-03  3.7268e-03  -1.45921675e+04  -1.45535751e+04     17.75     57.406  0  0.000e+00  0.000e+00
  3225  2.0703e-03  3.6657e-03  1.3031e-03  3.6657e-03  -1.45888584e+04  -1.45508850e+04     17.30     57.845  0  0.000e+00  0.000e+00
  3250  2.1442e-03  3.7518e-03  1.5928e-03  3.7518e-03  -1.45883090e+04  -1.45419090e+04     17.72     58.280  0  0.000e+00  0.000e+00
  3275  2.1081e-03  3.7409e-03  1.8285e-03  3.7409e-03  -1.45930025e+04  -1.45397309e+04     17.20     58.712  0  0.000e+00  0.000e+00
  3300  2.1640e-03  3.6906e-03  1.5645e-03  3.6906e-03  -1.45930959e+04  -1.45475043e+04     17.19     59.149  0  0.000e+00  0.000e+00
  3325  2.1626e-03  3.7037e-03  1.7087e-03  3.7037e-03  -1.45930405e+04  -1.45432530e+04     18.06     59.582  0  0.000e+00  0.000e+00
  3350  2.4197e-03  3.7663e-03  1.5109e-03  3.7663e-03  -1.45958000e+04  -1.45517584e+04     17.74     60.022  0  0.000e+00  0.000e+00
  3375  2.2050e-03  3.6801e-03  1.3590e-03  3.6801e-03  -1.45929682e+04  -1.45533570e+04     17.28     60.468  0  0.000e+00  0.000e+00
  3400  2.1300e-03  3.7212e-03  1.5589e-03  3.7212e-03  -1.45944504e+04  -1.45490178e+04     17.32     60.909  0  0.000e+00  0.000e+00
  3425  2.0808e-03  3.7178e-03  1.4128e-03  3.7178e-03  -1.45941883e+04  -1.45530070e+04     17.45     61.348  0  0.000e+00  0.000e+00
  3450  2.2333e-03  3.7693e-03  1.4489e-03  3.7693e-03  -1.45942251e+04  -1.45519940e+04     17.26     61.789  0  0.000e+00  0.000e+00
  3475  2.2954e-03  3.7173e-03  1.3861e-03  3.7173e-03  -1.45946080e+04  -1.45542022e+04     17.34     62.222  0  0.000e+00  0.000e+00
  3500  2.1508e-03  3.7293e-03  1.4143e-03  3.7293e-03  -1.45959335e+04  -1.45547056e+04     17.83     62.662  0  0.000e+00  0.000e+00
  3525  2.1226e-03  3.6334e-03  1.3471e-03  3.6334e-03  -1.45955960e+04  -1.45563237e+04     17.58     63.109  0  0.000e+00  0.000e+00
  3550  2.0830e-03  3.7313e-03  1.3918e-03  3.7313e-03  -1.45979094e+04  -1.45573310e+04     17.55     63.549  0  0.000e+00  0.000e+00
  3575  2.1670e-03  3.7294e-03  1.0943e-03  3.7294e-03  -1.45968415e+04  -1.45649300e+04     17.34     63.991  0  0.000e+00  0.000e+00
  3600  2.1490e-03  3.6811e-03  1.2501e-03  3.6811e-03  -1.45972484e+04  -1.45607978e+04     17.67     64.431  0  0.000e+00  0.000e+00
  3625  2.0804e-03  3.6988e-03  1.2041e-03  3.6988e-03  -1.45950691e+04  -1.45599622e+04     17.47     64.874  0  0.000e+00  0.000e+00
  3650  2.0990e-03  3.6893e-03  1.0477e-03  3.6893e-03  -1.45940890e+04  -1.45635399e+04     17.74     65.309  0  0.000e+00  0.000e+00
  3675  2.1350e-03  3.7026e-03  1.2372e-03  3.7026e-03  -1.45961962e+04  -1.45601221e+04     17.64     65.751  0  0.000e+00  0.000e+00
  3700  2.1030e-03  3.6508e-03  1.0668e-03  3.6508e-03  -1.45957522e+04  -1.45646423e+04     17.23     66.194  0  0.000e+00  0.000e+00
  3725  2.2686e-03  3.7122e-03  7.7137e-04  3.7122e-03  -1.45958443e+04  -1.45733433e+04     17.22     66.630  0  0.000e+00  0.000e+00
  3750  2.2451e-03  3.6835e-03  1.0355e-03  3.6835e-03  -1.45941035e+04  -1.45639108e+04     17.59     67.074  0  0.000e+00  0.000e+00
  3775  2.0483e-03  3.6558e-03  1.1325e-03  3.6558e-03  -1.45985970e+04  -1.45655670e+04     18.08     67.521  0  0.000e+00  0.000e+00
