# max-cut SDP  problem=data/G55mc.sdp n=5000 m=5000 F0_nnz=17467  mode=baseline16 sigma=1 eta_tol=0 window=0.025 gamma=1.1 symmetrize=1  ||C||_F=2.094541e+02
# iter  pinf        dinf        gap         eta         obj_primal      obj_dual        proj_ms  cum_proj_s  deflated  eps_sym_raw  eps_sym_used
  3650  1.6463e-03  2.5546e-03  7.5608e-04  2.5546e-03  -2.20424573e+04  -2.20091500e+04     17.29     65.580  0  0.000e+00  0.000e+00
  3675  1.6406e-03  2.5576e-03  8.3740e-04  2.5576e-03  -2.20434553e+04  -2.20065670e+04     17.18     66.027  0  0.000e+00  0.000e+00
  3700  1.6163e-03  2.5608e-03  7.5809e-04  2.5608e-03  -2.20443274e+04  -2.20109287e+04     17.07     66.463  0  0.000e+00  0.000e+00
  3725  1.6271e-03  2.5619e-03  7.3613e-04  2.5619e-03  -2.20425470e+04  -2.20101180e+04     17.70     66.899  0  0.000e+00  0.000e+00
  3750  1.6150e-03  2.5445e-03  7.9010e-04  2.5445e-03  -2.20455069e+04  -2.20106974e+04     17.81     67.348  0  0.000e+00  0.000e+00
  3775  1.6298e-03  2.5220e-03  6.3338e-04  2.5220e-03  -2.20442318e+04  -2.20163242e+04     17.33     67.787  0  0.000e+00  0.000e+00
  3800  1.6281e-03  2.5446e-03  6.9278e-04  2.5446e-03  -2.20440412e+04  -2.20135181e+04     17.84     68.229  0  0.000e+00  0.000e+00
  3825  1.6196e-03  2.5484e-03  7.3296e-04  2.5484e-03  -2.20454977e+04  -2.20132038e+04     18.62     68.669  0  0.000e+00  0.000e+00
  3850  1.6457e-03  2.5579e-03  6.8483e-04  2.5579e-03  -2.20452376e+04  -2.20150630e+04     17.70     69.120  0  0.000e+00  0.000e+00
  3875  1.6394e-03  2.5322e-03  7.6147e-04  2.5322e-03  -2.20448105e+04  -2.20112624e+04     17.18     69.552  0  0.000e+00  0.000e+00
  3900  1.6568e-03  2.5361e-03  7.9329e-04  2.5361e-03  -2.20458206e+04  -2.20108699e+04     17.44     69.988  0  0.000e+00  0.000e+00
  3925  1.6349e-03  2.5584e-03  7.7149e-04  2.5584e-03  -2.20465946e+04  -2.20126027e+04     17.39     70.427  0  0.000e+00  0.000e+00
  3950  1.6435e-03  2.5837e-03  6.8568e-04  2.5837e-03  -2.20471280e+04  -2.20169136e+04     17.64     70.866  0  0.000e+00  0.000e+00
  3975  1.7004e-03  2.5708e-03  6.8383e-04  2.5708e-03  -2.20470860e+04  -2.20169531e+04     17.60     71.313  0  0.000e+00  0.000e+00
  4000  1.7034e-03  2.5505e-03  5.8798e-04  2.5505e-03  -2.20474381e+04  -2.20215258e+04     17.57     71.754  0  0.000e+00  0.000e+00
  4025  1.7003e-03  2.5619e-03  6.2210e-04  2.5619e-03  -2.20471651e+04  -2.20197504e+04     18.11     72.195  0  0.000e+00  0.000e+00
  4050  1.6519e-03  2.5772e-03  5.7723e-04  2.5772e-03  -2.20484703e+04  -2.20230302e+04     18.02     72.636  0  0.000e+00  0.000e+00
  4075  1.6928e-03  2.5946e-03  5.9846e-04  2.5946e-03  -2.20459223e+04  -2.20195503e+04     18.53     73.078  0  0.000e+00  0.000e+00
  4100  1.6686e-03  2.6051e-03  7.7564e-04  2.6051e-03  -2.20487080e+04  -2.20145298e+04     17.20     73.520  0  0.000e+00  0.000e+00
  4125  1.6628e-03  2.5899e-03  6.7393e-04  2.5899e-03  -2.20494697e+04  -2.20197694e+04     17.38     73.952  0  0.000e+00  0.000e+00
  4150  1.6813e-03  2.5892e-03  6.7289e-04  2.5892e-03  -2.20482757e+04  -2.20186227e+04     18.72     74.390  0  0.000e+00  0.000e+00
  4175  1.6797e-03  2.6118e-03  6.8115e-04  2.6118e-03  -2.20503864e+04  -2.20203668e+04     17.84     74.829  0  0.000e+00  0.000e+00
  4200  1.6823e-03  2.6074e-03  4.8767e-04  2.6074e-03  -2.20495198e+04  -2.20280240e+04     17.52     75.272  0  0.000e+00  0.000e+00
  4225  1.6572e-03  2.6070e-03  6.3741e-04  2.6070e-03  -2.20481314e+04  -2.20200411e+04     17.51     75.719  0  0.000e+00  0.000e+00
  4250  1.6784e-03  2.6126e-03  7.4337e-04  2.6126e-03  -2.20507140e+04  -2.20179538e+04     17.77     76.162  0  0.000e+00  0.000e+00
  4275  1.6872e-03  2.5721e-03  6.0186e-04  2.5721e-03  -2.20519633e+04  -2.20254341e+04     17.54     76.599  0  0.000e+00  0.000e+00
  4300  1.6757e-03  2.5765e-03  4.8478e-04  2.5765e-03  -2.20500852e+04  -2.20287161e+04     17.31     77.034  0  0.000e+00  0.000e+00
  4325  1.6516e-03  2.5847e-03  5.3571e-04  2.5847e-03  -2.20504924e+04  -2.20268794e+04     18.00     77.478  0  0.000e+00  0.000e+00
  4350  1.6383e-03  2.5505e-03  5.6238e-04  2.5505e-03  -2.20502393e+04  -2.20254513e+04     17.91     77.918  0  0.000e+00  0.000e+00
  4375  1.6397e-03  2.5591e-03  5.8988e-04  2.5591e-03  -2.20515883e+04  -2.20255874e+04     18.67     78.361  0  0.000e+00  0.000e+00
  4400  1.6030e-03  2.5624e-03  5.1591e-04  2.5624e-03  -2.20522736e+04  -2.20295308e+04     17.20     78.805  0  0.000e+00  0.000e+00
  4425  1.6189e-03  2.5610e-03  4.8311e-04  2.5610e-03  -2.20511264e+04  -2.20298300e+04     17.26     79.242  0  0.000e+00  0.000e+00
  4450  1.6375e-03  2.5591e-03  4.5765e-04  2.5591e-03  -2.20530430e+04  -2.20328667e+04     17.32     79.682  0  0.000e+00  0.000e+00
  4475  1.6121e-03  2.5670e-03  4.6660e-04  2.5670e-03  -2.20511079e+04  -2.20305388e+04     17.85     80.132  0  0.000e+00  0.000e+00
  4500  1.5965e-03  2.5494e-03  5.9694e-04  2.5494e-03  -2.20533043e+04  -2.20269906e+04     17.53     80.569  0  0.000e+00  0.000e+00
  4525  1.6586e-03  2.5501e-03  4.8868e-04  2.5501e-03  -2.20540755e+04  -2.20325309e+04     17.94     81.010  0  0.000e+00  0.000e+00
  4550  1.6871e-03  2.5468e-03  4.1136e-04  2.5468e-03  -2.20522969e+04  -2.20341612e+04     18.10     81.450  0  0.000e+00  0.000e+00
  4575  1.6879e-03  2.5494e-03  4.2205e-04  2.5494e-03  -2.20546022e+04  -2.20359935e+04     17.31     81.890  0  0.000e+00  0.000e+00
  4600  1.6718e-03  2.5536e-03  2.7603e-04  2.5536e-03  -2.20534221e+04  -2.20412505e+04     17.67     82.330  0  0.000e+00  0.000e+00
  4625  1.7055e-03  2.5460e-03  3.5557e-04  2.5460e-03  -2.20515768e+04  -2.20359001e+04     17.24     82.770  0  0.000e+00  0.000e+00
  4650  1.7002e-03  2.5494e-03  5.3350e-04  2.5494e-03  -2.20545904e+04  -2.20310702e+04     17.20     83.212  0  0.000e+00  0.000e+00
  4675  1.6874e-03  2.5611e-03  3.9502e-04  2.5611e-03  -2.20544419e+04  -2.20370246e+04     17.07     83.652  0  0.000e+00  0.000e+00
  4700  1.7214e-03  2.5548e-03  3.5812e-04  2.5548e-03  -2.20540162e+04  -2.20382256e+04     17.03     84.091  0  0.000e+00  0.000e+00
  4725  1.7179e-03  2.5432e-03  4.1152e-04  2.5432e-03  -2.20538131e+04  -2.20356689e+04     17.17     84.530  0  0.000e+00  0.000e+00
  4750  1.6860e-03  2.5314e-03  4.1522e-04  2.5314e-03  -2.20545726e+04  -2.20362648e+04     17.71     84.981  0  0.000e+00  0.000e+00
  4775  1.6920e-03  2.5568e-03  5.3647e-04  2.5568e-03  -2.20539445e+04  -2.20302939e+04     17.65     85.420  0  0.000e+00  0.000e+00
  4800  1.6886e-03  2.5451e-03  5.2194e-04  2.5451e-03  -2.20565329e+04  -2.20335199e+04     17.28     85.863  0  0.000e+00  0.000e+00
  4825  1.7027e-03  2.5512e-03  4.1769e-04  2.5512e-03  -2.20554828e+04  -2.20370655e+04     17.37     86.307  0  0.000e+00  0.000e+00
  4850  1.7560e-03  2.5844e-03  4.2785e-04  2.5844e-03  -2.20556013e+04  -2.20367362e+04     17.59     86.751  0  0.000e+00  0.000e+00
  4875  1.7566e-03  2.5677e-03  4.5760e-04  2.5677e-03  -2.20552642e+04  -2.20350882e+04     17.74     87.190  0  0.000e+00  0.000e+00
  4900  1.7625e-03  2.5901e-03  4.4324e-04  2.5901e-03  -2.20572169e+04  -2.20376718e+04     18.00     87.630  0  0.000e+00  0.000e+00
  4925  1.7219e-03  2.5845e-03  4.0611e-04  2.5845e-03  -2.20541682e+04  -2.20362622e+04     17.16     88.065  0  0.000e+00  0.000e+00
  4950  1.7477e-03  2.5483e-03  5.7912e-04  2.5483e-03  -2.20565968e+04  -2.20310640e+04     17.54     88.503  0  0.000e+00  0.000e+00
  4975  1.7028e-03  2.5610e-03  5.0365e-04  2.5610e-03  -2.20584809e+04  -2.20362721e+04     17.30     88.944  0  0.000e+00  0.000e+00
  5000  1.7098e-03  2.5622e-03  2.9420e-04  2.5622e-03  -2.20561440e+04  -2.20431697e+04     17.14     89.377  0  0.000e+00  0.000e+00
  5025  1.6800e-03  2.5492e-03  4.5923e-04  2.5492e-03  -2.20564351e+04  -2.20361862e+04     18.38     89.824  0  0.000e+00  0.000e+00
  5050  1.6831e-03  2.5782e-03  4.4241e-04  2.5782e-03  -2.20582235e+04  -2.20387143e+04     17.35     90.264  0  0.000e+00  0.000e+00
  5075  1.6725e-03  2.5696e-03  3.0579e-04  2.5696e-03  -2.20568262e+04  -2.20433406e+04     18.23     90.702  0  0.000e+00  0.000e+00
  5100  1.6788e-03  2.5888e-03  4.7264e-04  2.5888e-03  -2.20572742e+04  -2.20364333e+04     17.28     91.144  0  0.000e+00  0.000e+00
  5125  1.6735e-03  2.5735e-03  3.1611e-04  2.5735e-03  -2.20592626e+04  -2.20453205e+04     17.53     91.584  0  0.000e+00  0.000e+00
  5150  1.6862e-03  2.5714e-03  2.5692e-04  2.5714e-03  -2.20557589e+04  -2.20444283e+04     17.64     92.024  0  0.000e+00  0.000e+00
  5175  1.6565e-03  2.5915e-03  4.3329e-04  2.5915e-03  -2.20591570e+04  -2.20400489e+04     17.43     92.472  0  0.000e+00  0.000e+00
  5200  1.6489e-03  2.5799e-03  3.0475e-04  2.5799e-03  -2.20586386e+04  -2.20451976e+04     18.12     92.916  0  0.000e+00  0.000e+00
  5225  1.6758e-03  2.6185e-03  2.7824e-04  2.6185e-03  -2.20594067e+04  -2.20471342e+04     17.47     93.349  0  0.000e+00  0.000e+00
  5250  1.7067e-03  2.6024e-03  1.3241e-04  2.6024e-03  -2.20587239e+04  -2.20528829e+04     17.83     93.792  0  0.000e+00  0.000e+00
  5275  1.6829e-03  2.6177e-03  2.3784e-04  2.6177e-03  -2.20566630e+04  -2.20461731e+04     17.32     94.236  0  0.000e+00  0.000e+00
  5300  1.6712e-03  2.6338e-03  4.1796e-04  2.6338e-03  -2.20595897e+04  -2.20411570e+04     17.23     94.677  0  0.000e+00  0.000e+00
  5325  1.6520e-03  2.6154e-03  2.5501e-04  2.6154e-03  -2.20604379e+04  -2.20491894e+04     17.46     95.114  0  0.000e+00  0.000e+00
  5350  1.6741e-03  2.6193e-03  2.5199e-04  2.6193e-03  -2.20574435e+04  -2.20463294e+04     18.05     95.548  0  0.000e+00  0.000e+00
  5375  1.7130e-03  2.6273e-03  4.2115e-04  2.6273e-03  -2.20605065e+04  -2.20419322e+04     17.48     95.986  0  0.000e+00  0.000e+00
  5400  1.7433e-03  2.6313e-03  2.3224e-04  2.6313e-03  -2.20599492e+04  -2.20497049e+04     18.19     96.428  0  0.000e+00  0.000e+00
  5425  1.7275e-03  2.6378e-03  2.5403e-04  2.6378e-03  -2.20586152e+04  -2.20474105e+04     17.28     96.873  0  0.000e+00  0.000e+00
  5450  1.7035e-03  2.6630e-03  3.0480e-04  2.6630e-03  -2.20609393e+04  -2.20474945e+04     17.12     97.313  0  0.000e+00  0.000e+00
  5475  1.7690e-03  2.6606e-03  2.0697e-04  2.6606e-03  -2.20592242e+04  -2.20500945e+04     17.39     97.756  0  0.000e+00  0.000e+00
  5500  1.8166e-03  2.6656e-03  3.6565e-04  2.6656e-03  -2.20595942e+04  -2.20434675e+04     17.34     98.194  0  0.000e+00  0.000e+00
  5525  1.8016e-03  2.6742e-03  3.7366e-04  2.6742e-03  -2.20610723e+04  -2.20445914e+04     18.22     98.637  0  0.000e+00  0.000e+00
  5550  1.8107e-03  2.6622e-03  2.6303e-04  2.6622e-03  -2.20611266e+04  -2.20495238e+04     18.26     99.077  0  0.000e+00  0.000e+00
  5575  1.8225e-03  2.6805e-03  2.4866e-04  2.6805e-03  -2.20600160e+04  -2.20490476e+04     18.39     99.517  0  0.000e+00  0.000e+00
  5600  1.8198e-03  2.6859e-03  2.6516e-04  2.6859e-03  -2.20616857e+04  -2.20499886e+04     17.23     99.961  0  0.000e+00  0.000e+00
  5625  1.8900e-03  2.6896e-03  1.9674e-04  2.6896e-03  -2.20610316e+04  -2.20523523e+04     17.26    100.399  0  0.000e+00  0.000e+00
  5650  1.8464e-03  2.6607e-03  1.7882e-04  2.6607e-03  -2.20617928e+04  -2.20539040e+04     17.52    100.836  0  0.000e+00  0.000e+00
  5675  1.8271e-03  2.6734e-03  9.5272e-05  2.6734e-03  -2.20619804e+04  -2.20577769e+04     17.12    101.275  0  0.000e+00  0.000e+00
  5700  1.7812e-03  2.6769e-03  7.7400e-05  2.6769e-03  -2.20599995e+04  -2.20565848e+04     17.64    101.714  0  0.000e+00  0.000e+00
  5725  1.8475e-03  2.6691e-03  1.9749e-04  2.6691e-03  -2.20615101e+04  -2.20527978e+04     17.49    102.152  0  0.000e+00  0.000e+00
  5750  1.8714e-03  2.7005e-03  1.0592e-04  2.7005e-03  -2.20623723e+04  -2.20576991e+04     17.09    102.595  0  0.000e+00  0.000e+00
  5775  1.8869e-03  2.6810e-03  9.4369e-05  2.6810e-03  -2.20606671e+04  -2.20565038e+04     17.70    103.044  0  0.000e+00  0.000e+00
  5800  1.8553e-03  2.6909e-03  2.2596e-04  2.6909e-03  -2.20625495e+04  -2.20525811e+04     17.80    103.484  0  0.000e+00  0.000e+00
  5825  1.8832e-03  2.7110e-03  1.2765e-04  2.7110e-03  -2.20629791e+04  -2.20573472e+04     18.67    103.924  0  0.000e+00  0.000e+00
  5850  1.8905e-03  2.7178e-03  1.7687e-04  2.7178e-03  -2.20619581e+04  -2.20541550e+04     17.17    104.368  0  0.000e+00  0.000e+00
  5875  1.9075e-03  2.6975e-03  1.9463e-04  2.6975e-03  -2.20626693e+04  -2.20540827e+04     17.51    104.804  0  0.000e+00  0.000e+00
  5900  1.8643e-03  2.7088e-03  1.2102e-04  2.7088e-03  -2.20635611e+04  -2.20582212e+04     17.55    105.246  0  0.000e+00  0.000e+00
  5925  1.8717e-03  2.7066e-03  1.3911e-05  2.7066e-03  -2.20629838e+04  -2.20623700e+04     17.18    105.685  0  0.000e+00  0.000e+00
  5950  1.8690e-03  2.7158e-03  9.4235e-05  2.7158e-03  -2.20615867e+04  -2.20574290e+04     17.48    106.122  0  0.000e+00  0.000e+00
  5975  1.9024e-03  2.7137e-03  1.8756e-04  2.7137e-03  -2.20636427e+04  -2.20553674e+04     17.28    106.565  0  0.000e+00  0.000e+00
  6000  1.9186e-03  2.7063e-03  1.0382e-04  2.7063e-03  -2.20629391e+04  -2.20583584e+04     17.27    107.000  0  0.000e+00  0.000e+00
  6025  1.9138e-03  2.7087e-03  1.6206e-04  2.7087e-03  -2.20629486e+04  -2.20557984e+04     17.33    107.438  0  0.000e+00  0.000e+00
  6050  1.9229e-03  2.7291e-03  1.9845e-04  2.7291e-03  -2.20634122e+04  -2.20546569e+04     17.19    107.885  0  0.000e+00  0.000e+00
  6075  1.9445e-03  2.6989e-03  8.2740e-05  2.6989e-03  -2.20640377e+04  -2.20603867e+04     17.59    108.326  0  0.000e+00  0.000e+00
  6100  1.9336e-03  2.6942e-03  2.0088e-04  2.6942e-03  -2.20617748e+04  -2.20529130e+04     18.00    108.770  0  0.000e+00  0.000e+00
  6125  1.9341e-03  2.7207e-03  2.3090e-04  2.7207e-03  -2.20656417e+04  -2.20554542e+04     17.48    109.212  0  0.000e+00  0.000e+00
  6150  1.8955e-03  2.7166e-03  1.0070e-04  2.7166e-03  -2.20632443e+04  -2.20588011e+04     18.09    109.649  0  0.000e+00  0.000e+00
  6175  1.8927e-03  2.7259e-03  1.9491e-04  2.7259e-03  -2.20644310e+04  -2.20558313e+04     17.35    110.089  0  0.000e+00  0.000e+00
  6200  1.8350e-03  2.7349e-03  1.0288e-04  2.7349e-03  -2.20653062e+04  -2.20607665e+04     17.24    110.536  0  0.000e+00  0.000e+00
  6225  1.9126e-03  2.7296e-03  3.0022e-05  2.7296e-03  -2.20645086e+04  -2.20658335e+04     17.56    110.979  0  0.000e+00  0.000e+00
  6250  1.9512e-03  2.7090e-03  6.2307e-05  2.7090e-03  -2.20627134e+04  -2.20599642e+04     17.93    111.421  0  0.000e+00  0.000e+00
  6275  1.9386e-03  2.7210e-03  1.3489e-04  2.7210e-03  -2.20659343e+04  -2.20599821e+04     18.72    111.861  0  0.000e+00  0.000e+00
  6300  1.9160e-03  2.7249e-03  4.2455e-05  2.7249e-03  -2.20645970e+04  -2.20664706e+04     17.32    112.296  0  0.000e+00  0.000e+00
  6325  1.9252e-03  2.7199e-03  7.1724e-05  2.7199e-03  -2.20631333e+04  -2.20599685e+04     18.13    112.737  0  0.000e+00  0.000e+00
  6350  1.9247e-03  2.7244e-03  1.4359e-04  2.7244e-03  -2.20668647e+04  -2.20605282e+04     17.62    113.178  0  0.000e+00  0.000e+00
  6375  1.9542e-03  2.7279e-03  1.2100e-05  2.7279e-03  -2.20641866e+04  -2.20636526e+04     17.96    113.617  0  0.000e+00  0.000e+00
  6400  1.9470e-03  2.7422e-03  1.1955e-04  2.7422e-03  -2.20646816e+04  -2.20594066e+04     17.46    114.062  0  0.000e+00  0.000e+00
  6425  1.9538e-03  2.7324e-03  1.8750e-04  2.7324e-03  -2.20649693e+04  -2.20566961e+04     17.33    114.502  0  0.000e+00  0.000e+00
  6450  1.9233e-03  2.7460e-03  2.1540e-04  2.7460e-03  -2.20665068e+04  -2.20570023e+04     17.13    114.942  0  0.000e+00  0.000e+00
  6475  1.9575e-03  2.7373e-03  6.9690e-05  2.7373e-03  -2.20660546e+04  -2.20629791e+04     17.94    115.388  0  0.000e+00  0.000e+00
  6500  1.9965e-03  2.7386e-03  6.5075e-05  2.7386e-03  -2.20650022e+04  -2.20621306e+04     17.64    115.824  0  0.000e+00  0.000e+00
  6525  1.9356e-03  2.7541e-03  1.3253e-04  2.7541e-03  -2.20657978e+04  -2.20599499e+04     18.10    116.265  0  0.000e+00  0.000e+00
  6550  1.9751e-03  2.7245e-03  8.2257e-06  2.7245e-03  -2.20678044e+04  -2.20674414e+04     18.24    116.706  0  0.000e+00  0.000e+00
  6575  1.9528e-03  2.7519e-03  1.6289e-04  2.7519e-03  -2.20643051e+04  -2.20714944e+04     18.80    117.147  0  0.000e+00  0.000e+00
  6600  1.9246e-03  2.7643e-03  1.0941e-04  2.7643e-03  -2.20645681e+04  -2.20597405e+04     17.32    117.595  0  0.000e+00  0.000e+00
  6625  1.9460e-03  2.7626e-03  1.3167e-04  2.7626e-03  -2.20673836e+04  -2.20615730e+04     17.67    118.038  0  0.000e+00  0.000e+00
  6650  1.9822e-03  2.7718e-03  8.2213e-05  2.7718e-03  -2.20684498e+04  -2.20720788e+04     18.38    118.482  0  0.000e+00  0.000e+00
  6675  2.0307e-03  2.7591e-03  9.7139e-05  2.7591e-03  -2.20642377e+04  -2.20685248e+04     17.18    118.924  0  0.000e+00  0.000e+00
  6700  2.0338e-03  2.7554e-03  1.1519e-05  2.7554e-03  -2.20671286e+04  -2.20666202e+04     17.29    119.360  0  0.000e+00  0.000e+00
  6725  2.0776e-03  2.7396e-03  1.0048e-04  2.7396e-03  -2.20675894e+04  -2.20720246e+04     17.37    119.802  0  0.000e+00  0.000e+00
  6750  2.0136e-03  2.7494e-03  1.0724e-04  2.7494e-03  -2.20653270e+04  -2.20700602e+04     17.19    120.241  0  0.000e+00  0.000e+00
  6775  2.0098e-03  2.7678e-03  5.1459e-05  2.7678e-03  -2.20665909e+04  -2.20643199e+04     17.36    120.684  0  0.000e+00  0.000e+00
  6800  1.9861e-03  2.7549e-03  1.6924e-05  2.7549e-03  -2.20669627e+04  -2.20662158e+04     17.78    121.131  0  0.000e+00  0.000e+00
  6825  2.0077e-03  2.7798e-03  5.2381e-05  2.7798e-03  -2.20662759e+04  -2.20639643e+04     18.08    121.574  0  0.000e+00  0.000e+00
  6850  1.9823e-03  2.7795e-03  1.0632e-04  2.7795e-03  -2.20673948e+04  -2.20627030e+04     17.45    122.011  0  0.000e+00  0.000e+00
  6875  1.9899e-03  2.7660e-03  9.5063e-05  2.7660e-03  -2.20676401e+04  -2.20634448e+04     17.79    122.446  0  0.000e+00  0.000e+00
  6900  2.0277e-03  2.8033e-03  5.7160e-05  2.8033e-03  -2.20676475e+04  -2.20651248e+04     18.24    122.891  0  0.000e+00  0.000e+00
  6925  2.0713e-03  2.7601e-03  1.3157e-05  2.7601e-03  -2.20678638e+04  -2.20672831e+04     17.16    123.333  0  0.000e+00  0.000e+00
  6950  2.0887e-03  2.7579e-03  1.7818e-05  2.7579e-03  -2.20672268e+04  -2.20680132e+04     17.78    123.767  0  0.000e+00  0.000e+00
  6975  2.0726e-03  2.7896e-03  2.0549e-06  2.7896e-03  -2.20677790e+04  -2.20676883e+04     18.10    124.209  0  0.000e+00  0.000e+00
  7000  2.0654e-03  2.7525e-03  1.1219e-04  2.7525e-03  -2.20687975e+04  -2.20737498e+04     17.74    124.643  0  0.000e+00  0.000e+00
  7025  2.1041e-03  2.7635e-03  1.5137e-04  2.7635e-03  -2.20660649e+04  -2.20727463e+04     17.27    125.087  0  0.000e+00  0.000e+00
  7050  2.1045e-03  2.7444e-03  1.5042e-05  2.7444e-03  -2.20684933e+04  -2.20691573e+04     17.03    125.530  0  0.000e+00  0.000e+00
  7075  2.1095e-03  2.7499e-03  1.2027e-04  2.7499e-03  -2.20684157e+04  -2.20737250e+04     17.32    125.967  0  0.000e+00  0.000e+00
  7100  2.1713e-03  2.7695e-03  1.0125e-04  2.7695e-03  -2.20673360e+04  -2.20718050e+04     17.66    126.413  0  0.000e+00  0.000e+00
  7125  2.1226e-03  2.7270e-03  7.9834e-06  2.7270e-03  -2.20681064e+04  -2.20677541e+04     18.06    126.856  0  0.000e+00  0.000e+00
  7150  2.0815e-03  2.7384e-03  1.3902e-04  2.7384e-03  -2.20705586e+04  -2.20766960e+04     17.57    127.289  0  0.000e+00  0.000e+00
  7175  2.0237e-03  2.7701e-03  2.8569e-04  2.7701e-03  -2.20670534e+04  -2.20796661e+04     17.50    127.727  0  0.000e+00  0.000e+00
  7200  2.0068e-03  2.7632e-03  1.0684e-04  2.7632e-03  -2.20670749e+04  -2.20717908e+04     17.96    128.168  0  0.000e+00  0.000e+00
  7225  2.0210e-03  2.7662e-03  7.5873e-05  2.7662e-03  -2.20706703e+04  -2.20740198e+04     17.49    128.606  0  0.000e+00  0.000e+00
  7250  2.1528e-03  2.7602e-03  3.1085e-04  2.7602e-03  -2.20683494e+04  -2.20820737e+04     17.68    129.046  0  0.000e+00  0.000e+00
  7275  2.1419e-03  2.7509e-03  1.8309e-04  2.7509e-03  -2.20677623e+04  -2.20758447e+04     17.97    129.487  0  0.000e+00  0.000e+00
  7300  2.0897e-03  2.7459e-03  4.4254e-05  2.7459e-03  -2.20690291e+04  -2.20709825e+04     17.51    129.932  0  0.000e+00  0.000e+00
  7325  1.9886e-03  2.7682e-03  2.3396e-04  2.7682e-03  -2.20708436e+04  -2.20811738e+04     17.27    130.371  0  0.000e+00  0.000e+00
  7350  1.9641e-03  2.7807e-03  2.2372e-04  2.7807e-03  -2.20674459e+04  -2.20773222e+04     17.50    130.820  0  0.000e+00  0.000e+00
  7375  2.0228e-03  2.7713e-03  1.0724e-04  2.7713e-03  -2.20695830e+04  -2.20743170e+04     17.50    131.258  0  0.000e+00  0.000e+00
  7400  2.0039e-03  2.7538e-03  1.3706e-04  2.7538e-03  -2.20691844e+04  -2.20752348e+04     17.77    131.698  0  0.000e+00  0.000e+00
  7425  1.9829e-03  2.7768e-03  1.9282e-04  2.7768e-03  -2.20695090e+04  -2.20780216e+04     18.19    132.142  0  0.000e+00  0.000e+00
  7450  1.9304e-03  2.7626e-03  1.3530e-04  2.7626e-03  -2.20686082e+04  -2.20745809e+04     18.50    132.581  0  0.000e+00  0.000e+00
  7475  1.9104e-03  2.7629e-03  7.3463e-05  2.7629e-03  -2.20699186e+04  -2.20731615e+04     17.19    133.029  0  0.000e+00  0.000e+00
  7500  1.9588e-03  2.7678e-03  1.6462e-04  2.7678e-03  -2.20699435e+04  -2.20772114e+04     17.16    133.470  0  0.000e+00  0.000e+00
  7525  2.0146e-03  2.7480e-03  1.2847e-04  2.7480e-03  -2.20692738e+04  -2.20749449e+04     17.11    133.904  0  0.000e+00  0.000e+00
  7550  2.0247e-03  2.7667e-03  1.7771e-04  2.7667e-03  -2.20710974e+04  -2.20789435e+04     17.22    134.344  0  0.000e+00  0.000e+00
  7575  2.0490e-03  2.7632e-03  2.6038e-04  2.7632e-03  -2.20694586e+04  -2.20809547e+04     17.43    134.785  0  0.000e+00  0.000e+00
  7600  2.1058e-03  2.7528e-03  1.6564e-04  2.7528e-03  -2.20693525e+04  -2.20766648e+04     18.42    135.232  0  0.000e+00  0.000e+00
  7625  2.0922e-03  2.7642e-03  1.8452e-04  2.7642e-03  -2.20712327e+04  -2.20793796e+04     18.10    135.676  0  0.000e+00  0.000e+00
  7650  2.0684e-03  2.7363e-03  2.9412e-04  2.7363e-03  -2.20697578e+04  -2.20827442e+04     17.30    136.122  0  0.000e+00  0.000e+00
  7675  2.0685e-03  2.7450e-03  2.1085e-04  2.7450e-03  -2.20702170e+04  -2.20795260e+04     17.98    136.567  0  0.000e+00  0.000e+00
  7700  2.1007e-03  2.7745e-03  2.6677e-04  2.7745e-03  -2.20714363e+04  -2.20832158e+04     18.66    137.006  0  0.000e+00  0.000e+00
  7725  2.0631e-03  2.7616e-03  4.2530e-04  2.7616e-03  -2.20704670e+04  -2.20892485e+04     17.70    137.446  0  0.000e+00  0.000e+00
  7750  2.0629e-03  2.7704e-03  3.1435e-04  2.7704e-03  -2.20688267e+04  -2.20827059e+04     17.97    137.882  0  0.000e+00  0.000e+00
  7775  2.1027e-03  2.7534e-03  2.2734e-04  2.7534e-03  -2.20714520e+04  -2.20814900e+04     17.85    138.324  0  0.000e+00  0.000e+00
  7800  2.1212e-03  2.7446e-03  3.0346e-04  2.7446e-03  -2.20699530e+04  -2.20833521e+04     17.76    138.763  0  0.000e+00  0.000e+00
  7825  2.0348e-03  2.7499e-03  1.3202e-04  2.7499e-03  -2.20692221e+04  -2.20750502e+04     17.17    139.209  0  0.000e+00  0.000e+00
  7850  2.0337e-03  2.7230e-03  6.9307e-05  2.7230e-03  -2.20715003e+04  -2.20745600e+04     17.42    139.651  0  0.000e+00  0.000e+00
  7875  2.0773e-03  2.7386e-03  1.5512e-04  2.7386e-03  -2.20715728e+04  -2.20784216e+04     17.70    140.094  0  0.000e+00  0.000e+00
  7900  2.1224e-03  2.7309e-03  2.0507e-04  2.7309e-03  -2.20712530e+04  -2.20803074e+04     17.64    140.530  0  0.000e+00  0.000e+00
  7925  2.1056e-03  2.7316e-03  2.7068e-04  2.7316e-03  -2.20709168e+04  -2.20828686e+04     18.06    140.973  0  0.000e+00  0.000e+00
